The induced signal.
Time [ns],Total Prompt [fC/ns],Total Delayed [fC/ns], Total Signal [fC/ns]
0,-1.237888647371658767e-09,0,-1.237888647371658767e-09
0.01600000000000000033,-1.265742415468524942e-09,0,-1.265742415468524942e-09
0.03200000000000000067,-1.439773319110267562e-09,0,-1.439773319110267562e-09
0.048000000000000001,-1.114823121230612649e-09,0,-1.114823121230612649e-09
0.06400000000000000133,-1.333256503670461691e-09,0,-1.333256503670461691e-09
0.08000000000000000167,-1.594235673845513257e-09,0,-1.594235673845513257e-09
0.096000000000000002,-1.337858306370574548e-09,0,-1.337858306370574548e-09
0.1120000000000000023,-1.206540773216987262e-09,0,-1.206540773216987262e-09
0.1280000000000000027,-1.207095314709250372e-09,0,-1.207095314709250372e-09
0.1440000000000000169,-1.694501939216860602e-09,0,-1.694501939216860602e-09
0.1600000000000000033,-2.077135214246804499e-09,0,-2.077135214246804499e-09
0.1759999999999999898,-1.209219040120507137e-09,0,-1.209219040120507137e-09
0.192000000000000004,-1.350096769351547067e-09,0,-1.350096769351547067e-09
0.2080000000000000182,-1.440517227172033651e-09,0,-1.440517227172033651e-09
0.2240000000000000047,-1.611267354919593975e-09,0,-1.611267354919593975e-09
0.2399999999999999911,-1.225585791739989686e-09,0,-1.225585791739989686e-09
0.2560000000000000053,-1.402299574026349354e-09,0,-1.402299574026349354e-09
0.2720000000000000195,-2.035602920562651625e-09,0,-2.035602920562651625e-09
0.2880000000000000338,-1.628025121718897016e-09,0,-1.628025121718897016e-09
0.3039999999999999925,-1.44395953753775904e-09,0,-1.44395953753775904e-09
0.3200000000000000067,-1.350166639435857886e-09,0,-1.350166639435857886e-09
0.3360000000000000209,-1.786330574798580229e-09,0,-1.786330574798580229e-09
0.3519999999999999796,-1.208520810361165842e-09,0,-1.208520810361165842e-09
0.3679999999999999938,-1.450737732929762595e-09,0,-1.450737732929762595e-09
0.384000000000000008,-1.356347216719073091e-09,0,-1.356347216719073091e-09
0.4000000000000000222,-1.652964985002962779e-09,0,-1.652964985002962779e-09
0.4160000000000000364,-1.368083147139562568e-09,0,-1.368083147139562568e-09
0.4319999999999999951,-1.210051662583613367e-09,0,-1.210051662583613367e-09
0.4480000000000000093,-1.704586666810909226e-09,0,-1.704586666810909226e-09
0.4640000000000000235,-1.508202194858339716e-09,0,-1.508202194858339716e-09
0.4799999999999999822,-1.143518327944165012e-09,0,-1.143518327944165012e-09
0.4959999999999999964,-1.857136129438525089e-09,0,-1.857136129438525089e-09
0.5120000000000000107,-1.047055720083174935e-09,0,-1.047055720083174935e-09
0.5280000000000000249,-1.315196356607336797e-09,0,-1.315196356607336797e-09
0.5440000000000000391,-1.633186831273678609e-09,0,-1.633186831273678609e-09
0.5600000000000000533,-1.58862420528863977e-09,0,-1.58862420528863977e-09
0.5760000000000000675,-1.498962826548987548e-09,0,-1.498962826548987548e-09
0.5919999999999999707,-1.545015049080486365e-09,0,-1.545015049080486365e-09
0.6079999999999999849,-1.437167091785093372e-09,0,-1.437167091785093372e-09
0.6239999999999999991,-1.514744221038377467e-09,0,-1.514744221038377467e-09
0.6400000000000000133,-1.999208511858604057e-09,0,-1.999208511858604057e-09
0.6560000000000000275,-1.638651613064199443e-09,0,-1.638651613064199443e-09
0.6720000000000000417,-1.382540044352484628e-09,0,-1.382540044352484628e-09
0.688000000000000056,-1.214524876611136036e-09,0,-1.214524876611136036e-09
0.7039999999999999591,-1.731972138759938788e-09,0,-1.731972138759938788e-09
0.7199999999999999734,-1.344304787709954648e-09,0,-1.344304787709954648e-09
0.7359999999999999876,-1.743794959789984015e-09,0,-1.743794959789984015e-09
0.7520000000000000018,-2.242128859229883144e-09,0,-2.242128859229883144e-09
0.768000000000000016,-1.934475720161572035e-09,0,-1.934475720161572035e-09
0.7840000000000000302,-2.189757671582733853e-09,0,-2.189757671582733853e-09
0.8000000000000000444,-1.807584964099834727e-09,0,-1.807584964099834727e-09
0.8160000000000000586,-1.680439475489313188e-09,0,-1.680439475489313188e-09
0.8320000000000000728,-1.403776062642596086e-09,0,-1.403776062642596086e-09
0.847999999999999976,-1.704819258243867357e-09,0,-1.704819258243867357e-09
0.8639999999999999902,-2.1748007396342695e-09,0,-2.1748007396342695e-09
0.8800000000000000044,-1.927455088114479562e-09,0,-1.927455088114479562e-09
0.8960000000000000187,-1.550539542268363044e-09,0,-1.550539542268363044e-09
0.9120000000000000329,-1.905530899610667192e-09,0,-1.905530899610667192e-09
0.9280000000000000471,-1.540498556704899768e-09,0,-1.540498556704899768e-09
0.9440000000000000613,-2.316555028039030321e-09,0,-2.316555028039030321e-09
0.9599999999999999645,-2.311316740063275793e-09,0,-2.311316740063275793e-09
0.9759999999999999787,-1.92909681073923223e-09,0,-1.92909681073923223e-09
0.9919999999999999929,-1.851446209547495936e-09,0,-1.851446209547495936e-09
1.008000000000000007,-1.882600198919272973e-09,0,-1.882600198919272973e-09
1.024000000000000021,-2.291167273538196928e-09,0,-2.291167273538196928e-09
1.040000000000000036,-1.931721015795041024e-09,0,-1.931721015795041024e-09
1.05600000000000005,-1.915910820184588442e-09,0,-1.915910820184588442e-09
1.072000000000000064,-2.338202179572243236e-09,0,-2.338202179572243236e-09
1.088000000000000078,-2.136894423692024601e-09,0,-2.136894423692024601e-09
1.104000000000000092,-2.024345347930756113e-09,0,-2.024345347930756113e-09
1.120000000000000107,-2.386450163837267757e-09,0,-2.386450163837267757e-09
1.136000000000000121,-2.378105636351867753e-09,0,-2.378105636351867753e-09
1.152000000000000135,-1.997823346606764369e-09,0,-1.997823346606764369e-09
1.167999999999999927,-1.904221229948884132e-09,0,-1.904221229948884132e-09
1.183999999999999941,-1.865462757118778737e-09,0,-1.865462757118778737e-09
1.199999999999999956,-2.209519764877272582e-09,0,-2.209519764877272582e-09
1.21599999999999997,-2.416938163717046721e-09,0,-2.416938163717046721e-09
1.231999999999999984,-1.824193051045411357e-09,0,-1.824193051045411357e-09
1.247999999999999998,-1.852416041373670139e-09,0,-1.852416041373670139e-09
1.264000000000000012,-2.211151271167399411e-09,0,-2.211151271167399411e-09
1.280000000000000027,-2.480629661407433005e-09,0,-2.480629661407433005e-09
1.296000000000000041,-1.679549503406338966e-09,0,-1.679549503406338966e-09
1.312000000000000055,-2.290391381785836551e-09,0,-2.290391381785836551e-09
1.328000000000000069,-1.768088346611781081e-09,0,-1.768088346611781081e-09
1.344000000000000083,-1.9438641846610043e-09,0,-1.9438641846610043e-09
1.360000000000000098,-2.065564380527868741e-09,0,-2.065564380527868741e-09
1.376000000000000112,-2.324945825255815772e-09,0,-2.324945825255815772e-09
1.392000000000000126,-2.400002242340960047e-09,0,-2.400002242340960047e-09
1.407999999999999918,-1.719447068909030941e-09,0,-1.719447068909030941e-09
1.423999999999999932,-2.343820555994001404e-09,0,-2.343820555994001404e-09
1.439999999999999947,-2.080005819967039052e-09,0,-2.080005819967039052e-09
1.455999999999999961,-2.167950515608081627e-09,0,-2.167950515608081627e-09
1.471999999999999975,-2.386736426566936164e-09,0,-2.386736426566936164e-09
1.487999999999999989,-1.748304259072876949e-09,0,-1.748304259072876949e-09
1.504000000000000004,-1.985924867324955889e-09,0,-1.985924867324955889e-09
1.520000000000000018,-2.273963652648127947e-09,0,-2.273963652648127947e-09
1.536000000000000032,-2.185143164635445064e-09,0,-2.185143164635445064e-09
1.552000000000000046,-2.47153941825359697e-09,0,-2.47153941825359697e-09
1.56800000000000006,-2.575290679181805708e-09,0,-2.575290679181805708e-09
1.584000000000000075,-2.651649740146285774e-09,0,-2.651649740146285774e-09
1.600000000000000089,-2.469700566528512101e-09,0,-2.469700566528512101e-09
1.616000000000000103,-1.760030612446201579e-09,0,-1.760030612446201579e-09
1.632000000000000117,-2.651103050621408492e-09,0,-2.651103050621408492e-09
1.648000000000000131,-2.458769443693903824e-09,0,-2.458769443693903824e-09
1.664000000000000146,-2.744090596582570267e-09,0,-2.744090596582570267e-09
1.679999999999999938,-2.771223280999109278e-09,0,-2.771223280999109278e-09
1.695999999999999952,-3.316446142502278251e-09,0,-3.316446142502278251e-09
1.711999999999999966,-2.412180975779400736e-09,0,-2.412180975779400736e-09
1.72799999999999998,-3.087001527242328505e-09,0,-3.087001527242328505e-09
1.743999999999999995,-2.51601064433566329e-09,0,-2.51601064433566329e-09
1.760000000000000009,-2.840827899526674178e-09,0,-2.840827899526674178e-09
1.776000000000000023,-2.411018330759696756e-09,0,-2.411018330759696756e-09
1.792000000000000037,-2.467100804184239917e-09,0,-2.467100804184239917e-09
1.808000000000000052,-2.533108996290830983e-09,0,-2.533108996290830983e-09
1.824000000000000066,-2.885243727084848147e-09,0,-2.885243727084848147e-09
1.84000000000000008,-2.457196414683731224e-09,0,-2.457196414683731224e-09
1.856000000000000094,-2.164092727378920321e-09,0,-2.164092727378920321e-09
1.872000000000000108,-2.679749603908757046e-09,0,-2.679749603908757046e-09
1.888000000000000123,-2.952533786884001602e-09,0,-2.952533786884001602e-09
1.904000000000000137,-2.759258306271525122e-09,0,-2.759258306271525122e-09
1.919999999999999929,-3.105302769061908688e-09,0,-3.105302769061908688e-09
1.935999999999999943,-2.581126957165398722e-09,0,-2.581126957165398722e-09
1.951999999999999957,-2.852386632673759165e-09,0,-2.852386632673759165e-09
1.967999999999999972,-2.820797283169197658e-09,0,-2.820797283169197658e-09
1.983999999999999986,-2.288621990299572016e-09,0,-2.288621990299572016e-09
2,-2.951157328457633517e-09,0,-2.951157328457633517e-09
2.016000000000000014,-2.942237229425804959e-09,0,-2.942237229425804959e-09
2.032000000000000028,-2.675075998770078585e-09,0,-2.675075998770078585e-09
2.048000000000000043,-2.86716819896469204e-09,0,-2.86716819896469204e-09
2.064000000000000057,-2.498943690057190599e-09,0,-2.498943690057190599e-09
2.080000000000000071,-3.382431591528473562e-09,0,-3.382431591528473562e-09
2.096000000000000085,-2.747412747147194455e-09,0,-2.747412747147194455e-09
2.112000000000000099,-2.09345586839013606e-09,0,-2.09345586839013606e-09
2.128000000000000114,-2.772870039867002109e-09,0,-2.772870039867002109e-09
2.144000000000000128,-2.512183578399712944e-09,0,-2.512183578399712944e-09
2.160000000000000142,-3.154983983961645622e-09,0,-3.154983983961645622e-09
2.176000000000000156,-2.885138001548934171e-09,0,-2.885138001548934171e-09
2.192000000000000171,-2.848512625534390242e-09,0,-2.848512625534390242e-09
2.208000000000000185,-3.195352035822015904e-09,0,-3.195352035822015904e-09
2.224000000000000199,-2.381975914012317996e-09,0,-2.381975914012317996e-09
2.240000000000000213,-2.65358618524765167e-09,0,-2.65358618524765167e-09
2.256000000000000227,-2.794316966723309157e-09,0,-2.794316966723309157e-09
2.272000000000000242,-3.120572981866969956e-09,0,-3.120572981866969956e-09
2.288000000000000256,-2.932152253648304024e-09,0,-2.932152253648304024e-09
2.30400000000000027,-2.777657617664415678e-09,0,-2.777657617664415678e-09
2.31999999999999984,-2.35513238141801439e-09,0,-2.35513238141801439e-09
2.335999999999999854,-3.647633841299658207e-09,0,-3.647633841299658207e-09
2.351999999999999869,-2.986218871725105624e-09,0,-2.986218871725105624e-09
2.367999999999999883,-3.265926575763229062e-09,0,-3.265926575763229062e-09
2.383999999999999897,-2.880675600946420628e-09,0,-2.880675600946420628e-09
2.399999999999999911,-2.90310693716180387e-09,0,-2.90310693716180387e-09
2.415999999999999925,-2.312411866705709511e-09,0,-2.312411866705709511e-09
2.43199999999999994,-2.703703301630278997e-09,0,-2.703703301630278997e-09
2.447999999999999954,-3.182440387284079331e-09,0,-3.182440387284079331e-09
2.463999999999999968,-2.863022077584621098e-09,0,-2.863022077584621098e-09
2.479999999999999982,-2.799341365231966004e-09,0,-2.799341365231966004e-09
2.495999999999999996,-3.652615669049211816e-09,0,-3.652615669049211816e-09
2.512000000000000011,-3.036768443495507409e-09,0,-3.036768443495507409e-09
2.528000000000000025,-3.069268731734485267e-09,0,-3.069268731734485267e-09
2.544000000000000039,-3.149080077221614465e-09,0,-3.149080077221614465e-09
2.560000000000000053,-3.251840069482397432e-09,0,-3.251840069482397432e-09
2.576000000000000068,-3.467574457222967601e-09,0,-3.467574457222967601e-09
2.592000000000000082,-3.636450194479205773e-09,0,-3.636450194479205773e-09
2.608000000000000096,-3.532189454167501994e-09,0,-3.532189454167501994e-09
2.62400000000000011,-2.624724430892812944e-09,0,-2.624724430892812944e-09
2.640000000000000124,-2.417493884316228032e-09,0,-2.417493884316228032e-09
2.656000000000000139,-2.877202459031878305e-09,0,-2.877202459031878305e-09
2.672000000000000153,-2.438188742803111202e-09,0,-2.438188742803111202e-09
2.688000000000000167,-3.474970637967694166e-09,0,-3.474970637967694166e-09
2.704000000000000181,-3.46726896435969107e-09,0,-3.46726896435969107e-09
2.720000000000000195,-3.064064972722653692e-09,0,-3.064064972722653692e-09
2.73600000000000021,-3.506034524198805199e-09,0,-3.506034524198805199e-09
2.752000000000000224,-2.092323726620498536e-09,0,-2.092323726620498536e-09
2.768000000000000238,-3.634609530404682708e-09,0,-3.634609530404682708e-09
2.784000000000000252,-2.87137029257891633e-09,0,-2.87137029257891633e-09
2.800000000000000266,-3.531012226967589373e-09,0,-3.531012226967589373e-09
2.815999999999999837,-3.447570767609377134e-09,0,-3.447570767609377134e-09
2.831999999999999851,-3.187272576667927287e-09,0,-3.187272576667927287e-09
2.847999999999999865,-3.641802887861839269e-09,0,-3.641802887861839269e-09
2.863999999999999879,-2.612156774132985688e-09,0,-2.612156774132985688e-09
2.879999999999999893,-2.806358949781176288e-09,0,-2.806358949781176288e-09
2.895999999999999908,-3.386342125767313796e-09,0,-3.386342125767313796e-09
2.911999999999999922,-3.435778234255868316e-09,0,-3.435778234255868316e-09
2.927999999999999936,-3.650409132118185448e-09,0,-3.650409132118185448e-09
2.94399999999999995,-2.530187545902733687e-09,0,-2.530187545902733687e-09
2.959999999999999964,-3.236895038694608998e-09,0,-3.236895038694608998e-09
2.975999999999999979,-3.410551671519988391e-09,0,-3.410551671519988391e-09
2.991999999999999993,-2.679270194971761019e-09,0,-2.679270194971761019e-09
3.008000000000000007,-3.226296970500582679e-09,0,-3.226296970500582679e-09
3.024000000000000021,-2.888297550759838276e-09,0,-2.888297550759838276e-09
3.040000000000000036,-2.945796232473548232e-09,0,-2.945796232473548232e-09
3.05600000000000005,-2.946712649027527665e-09,0,-2.946712649027527665e-09
3.072000000000000064,-2.656155335536059006e-09,0,-2.656155335536059006e-09
3.088000000000000078,-2.924268739361369466e-09,0,-2.924268739361369466e-09
3.104000000000000092,-2.638721651971693218e-09,0,-2.638721651971693218e-09
3.120000000000000107,-3.328663341605063691e-09,0,-3.328663341605063691e-09
3.136000000000000121,-3.170415002569039717e-09,0,-3.170415002569039717e-09
3.152000000000000135,-3.273196453450791479e-09,0,-3.273196453450791479e-09
3.168000000000000149,-3.632189355441609155e-09,0,-3.632189355441609155e-09
3.184000000000000163,-3.605907821553399921e-09,0,-3.605907821553399921e-09
3.200000000000000178,-3.887780359452154083e-09,0,-3.887780359452154083e-09
3.216000000000000192,-2.51708584673113438e-09,0,-2.51708584673113438e-09
3.232000000000000206,-4.03157529267015531e-09,0,-4.03157529267015531e-09
3.24800000000000022,-3.222605673494301915e-09,0,-3.222605673494301915e-09
3.264000000000000234,-3.093214748648955749e-09,0,-3.093214748648955749e-09
3.280000000000000249,-3.148161445997951781e-09,0,-3.148161445997951781e-09
3.296000000000000263,-3.599122483228392625e-09,0,-3.599122483228392625e-09
3.312000000000000277,-2.659485195250455487e-09,0,-2.659485195250455487e-09
3.328000000000000291,-3.020726393249218817e-09,0,-3.020726393249218817e-09
3.343999999999999861,-3.732351208713605162e-09,0,-3.732351208713605162e-09
3.359999999999999876,-3.19415552263360737e-09,0,-3.19415552263360737e-09
3.37599999999999989,-3.800844155805193613e-09,0,-3.800844155805193613e-09
3.391999999999999904,-3.827434701790188144e-09,0,-3.827434701790188144e-09
3.407999999999999918,-3.525808652208292061e-09,0,-3.525808652208292061e-09
3.423999999999999932,-2.962909376499916125e-09,0,-2.962909376499916125e-09
3.439999999999999947,-4.722252949222278598e-09,0,-4.722252949222278598e-09
3.455999999999999961,-3.176688806061999062e-09,0,-3.176688806061999062e-09
3.471999999999999975,-4.177103439479444487e-09,0,-4.177103439479444487e-09
