The induced signal.
Time [ns],Total Prompt [fC/ns],Total Delayed [fC/ns], Total Signal [fC/ns]
0,-2.7929152754409415e-09,0,-2.7929152754409415e-09
0.01600000000000000033,-2.866708857197445711e-09,0,-2.866708857197445711e-09
0.03200000000000000067,-2.7876190729531408e-09,0,-2.7876190729531408e-09
0.048000000000000001,-2.862815643450097813e-09,0,-2.862815643450097813e-09
0.06400000000000000133,-3.154384949629267933e-09,0,-3.154384949629267933e-09
0.08000000000000000167,-2.093177595822624648e-09,0,-2.093177595822624648e-09
0.096000000000000002,-2.46054881769078125e-09,0,-2.46054881769078125e-09
0.1120000000000000023,-3.20681689000084155e-09,0,-3.20681689000084155e-09
0.1280000000000000027,-2.281942567674196578e-09,0,-2.281942567674196578e-09
0.1440000000000000169,-2.4593220675061109e-09,0,-2.4593220675061109e-09
0.1600000000000000033,-3.434633892837311307e-09,0,-3.434633892837311307e-09
0.1759999999999999898,-2.715511131566262491e-09,0,-2.715511131566262491e-09
0.192000000000000004,-3.021403553891110772e-09,0,-3.021403553891110772e-09
0.2080000000000000182,-2.676373406309576322e-09,0,-2.676373406309576322e-09
0.2240000000000000047,-2.81297414076771945e-09,0,-2.81297414076771945e-09
0.2399999999999999911,-2.5872080571159271e-09,0,-2.5872080571159271e-09
0.2560000000000000053,-2.961260100252751446e-09,0,-2.961260100252751446e-09
0.2720000000000000195,-2.399452258691395058e-09,0,-2.399452258691395058e-09
0.2880000000000000338,-2.99996803324181227e-09,0,-2.99996803324181227e-09
0.3039999999999999925,-2.713989319459216533e-09,0,-2.713989319459216533e-09
0.3200000000000000067,-2.745124461023303216e-09,0,-2.745124461023303216e-09
0.3360000000000000209,-3.09321961090864458e-09,0,-3.09321961090864458e-09
0.3519999999999999796,-2.586231703433871357e-09,0,-2.586231703433871357e-09
0.3679999999999999938,-2.674395960763328042e-09,0,-2.674395960763328042e-09
0.384000000000000008,-1.891678593543518444e-09,0,-1.891678593543518444e-09
0.4000000000000000222,-2.565836090999094446e-09,0,-2.565836090999094446e-09
0.4160000000000000364,-3.128572482822849759e-09,0,-3.128572482822849759e-09
0.4319999999999999951,-3.185996390893766384e-09,0,-3.185996390893766384e-09
0.4480000000000000093,-2.598576443614767901e-09,0,-2.598576443614767901e-09
0.4640000000000000235,-3.327207686682318748e-09,0,-3.327207686682318748e-09
0.4799999999999999822,-3.142819807063913618e-09,0,-3.142819807063913618e-09
0.4959999999999999964,-3.086931168442759964e-09,0,-3.086931168442759964e-09
0.5120000000000000107,-2.861500603036950893e-09,0,-2.861500603036950893e-09
0.5280000000000000249,-2.636744164727854663e-09,0,-2.636744164727854663e-09
0.5440000000000000391,-3.038798202079711285e-09,0,-3.038798202079711285e-09
0.5600000000000000533,-3.39368447470066111e-09,0,-3.39368447470066111e-09
0.5760000000000000675,-2.786185992716373032e-09,0,-2.786185992716373032e-09
0.5919999999999999707,-2.543294190636145385e-09,0,-2.543294190636145385e-09
0.6079999999999999849,-3.197157950346266405e-09,0,-3.197157950346266405e-09
0.6239999999999999991,-3.495046422384095431e-09,0,-3.495046422384095431e-09
0.6400000000000000133,-2.67231584776173617e-09,0,-2.67231584776173617e-09
0.6560000000000000275,-3.728625470910014541e-09,0,-3.728625470910014541e-09
0.6720000000000000417,-2.800765121025795169e-09,0,-2.800765121025795169e-09
0.688000000000000056,-3.361595381668066934e-09,0,-3.361595381668066934e-09
0.7039999999999999591,-2.830797233511374723e-09,0,-2.830797233511374723e-09
0.7199999999999999734,-3.583196497264383758e-09,0,-3.583196497264383758e-09
0.7359999999999999876,-2.86216088927565159e-09,0,-2.86216088927565159e-09
0.7520000000000000018,-3.102263135117447657e-09,0,-3.102263135117447657e-09
0.768000000000000016,-3.007975783206671531e-09,0,-3.007975783206671531e-09
0.7840000000000000302,-2.600512258125189646e-09,0,-2.600512258125189646e-09
0.8000000000000000444,-3.27568870782924825e-09,0,-3.27568870782924825e-09
0.8160000000000000586,-2.971431673966558657e-09,0,-2.971431673966558657e-09
0.8320000000000000728,-3.494390690531544958e-09,0,-3.494390690531544958e-09
0.847999999999999976,-2.717670889836182483e-09,0,-2.717670889836182483e-09
0.8639999999999999902,-2.864343750910124093e-09,0,-2.864343750910124093e-09
0.8800000000000000044,-2.495778552246464337e-09,0,-2.495778552246464337e-09
0.8960000000000000187,-3.676094089845208959e-09,0,-3.676094089845208959e-09
0.9120000000000000329,-2.810874015938249908e-09,0,-2.810874015938249908e-09
0.9280000000000000471,-3.100328581139232913e-09,0,-3.100328581139232913e-09
0.9440000000000000613,-3.271530294295685842e-09,0,-3.271530294295685842e-09
0.9599999999999999645,-3.379705880281072617e-09,0,-3.379705880281072617e-09
0.9759999999999999787,-2.123946224592662691e-09,0,-2.123946224592662691e-09
0.9919999999999999929,-3.822427307698846209e-09,0,-3.822427307698846209e-09
1.008000000000000007,-3.253057795362286635e-09,0,-3.253057795362286635e-09
1.024000000000000021,-3.196704806567226159e-09,0,-3.196704806567226159e-09
1.040000000000000036,-2.168055545458005732e-09,0,-2.168055545458005732e-09
1.05600000000000005,-4.107028920741062611e-09,0,-4.107028920741062611e-09
1.072000000000000064,-3.646087469299520162e-09,0,-3.646087469299520162e-09
1.088000000000000078,-3.685401420330706633e-09,0,-3.685401420330706633e-09
1.104000000000000092,-3.830180339381117494e-09,0,-3.830180339381117494e-09
1.120000000000000107,-3.309152767958186991e-09,0,-3.309152767958186991e-09
1.136000000000000121,-3.262580384069313943e-09,0,-3.262580384069313943e-09
1.152000000000000135,-3.304458699232272974e-09,0,-3.304458699232272974e-09
1.167999999999999927,-3.358417761394178201e-09,0,-3.358417761394178201e-09
1.183999999999999941,-3.474555069271310339e-09,0,-3.474555069271310339e-09
1.199999999999999956,-3.781761425211101473e-09,0,-3.781761425211101473e-09
1.21599999999999997,-3.171074008659899338e-09,0,-3.171074008659899338e-09
1.231999999999999984,-2.766760555384879859e-09,0,-2.766760555384879859e-09
1.247999999999999998,-4.068096340529732953e-09,0,-4.068096340529732953e-09
1.264000000000000012,-3.303582321099095018e-09,0,-3.303582321099095018e-09
1.280000000000000027,-3.324200382700481858e-09,0,-3.324200382700481858e-09
1.296000000000000041,-2.641967869162373286e-09,0,-2.641967869162373286e-09
1.312000000000000055,-2.972628505946245156e-09,0,-2.972628505946245156e-09
1.328000000000000069,-3.451394826148336688e-09,0,-3.451394826148336688e-09
1.344000000000000083,-3.430052777918771534e-09,0,-3.430052777918771534e-09
1.360000000000000098,-3.438959054647597393e-09,0,-3.438959054647597393e-09
1.376000000000000112,-3.618569107266672461e-09,0,-3.618569107266672461e-09
1.392000000000000126,-3.588299010375810528e-09,0,-3.588299010375810528e-09
1.407999999999999918,-4.235559610810440051e-09,0,-4.235559610810440051e-09
1.423999999999999932,-3.7454968267575195e-09,0,-3.7454968267575195e-09
1.439999999999999947,-3.992721082916630252e-09,0,-3.992721082916630252e-09
1.455999999999999961,-4.063878973616669378e-09,0,-4.063878973616669378e-09
1.471999999999999975,-3.476828138388994479e-09,0,-3.476828138388994479e-09
1.487999999999999989,-3.562499590992643293e-09,0,-3.562499590992643293e-09
1.504000000000000004,-3.007867658023616322e-09,0,-3.007867658023616322e-09
1.520000000000000018,-2.961391512941709187e-09,0,-2.961391512941709187e-09
1.536000000000000032,-4.006452239106620955e-09,0,-4.006452239106620955e-09
1.552000000000000046,-3.041960601652527256e-09,0,-3.041960601652527256e-09
1.56800000000000006,-3.546498061740894396e-09,0,-3.546498061740894396e-09
1.584000000000000075,-4.777194579621463803e-09,0,-4.777194579621463803e-09
1.600000000000000089,-3.363480668698533812e-09,0,-3.363480668698533812e-09
1.616000000000000103,-4.582740735700582174e-09,0,-4.582740735700582174e-09
1.632000000000000117,-3.823438756854249957e-09,0,-3.823438756854249957e-09
1.648000000000000131,-3.809393962077722267e-09,0,-3.809393962077722267e-09
