The induced signal.
Time [ns],Total Prompt [fC/ns],Total Delayed [fC/ns], Total Signal [fC/ns]
0,2.856896385690482662e-09,0,2.856896385690482662e-09
0.01600000000000000033,2.890909908147075837e-09,0,2.890909908147075837e-09
0.03200000000000000067,2.802238283410550268e-09,0,2.802238283410550268e-09
0.048000000000000001,2.931669915998288923e-09,0,2.931669915998288923e-09
0.06400000000000000133,3.21722394994336439e-09,0,3.21722394994336439e-09
0.08000000000000000167,2.116919827508041925e-09,0,2.116919827508041925e-09
0.096000000000000002,2.500472734617796683e-09,0,2.500472734617796683e-09
0.1120000000000000023,3.277661304374386298e-09,0,3.277661304374386298e-09
0.1280000000000000027,2.311180481423399932e-09,0,2.311180481423399932e-09
0.1440000000000000169,2.499480201522919535e-09,0,2.499480201522919535e-09
0.1600000000000000033,3.491227988548760511e-09,0,3.491227988548760511e-09
0.1759999999999999898,2.789339228918673406e-09,0,2.789339228918673406e-09
0.192000000000000004,3.109080984966121912e-09,0,3.109080984966121912e-09
0.2080000000000000182,2.713664410025827799e-09,0,2.713664410025827799e-09
0.2240000000000000047,2.868669072878390808e-09,0,2.868669072878390808e-09
0.2399999999999999911,2.592284103439203296e-09,0,2.592284103439203296e-09
0.2560000000000000053,3.000900264971667502e-09,0,3.000900264971667502e-09
0.2720000000000000195,2.479341537882658834e-09,0,2.479341537882658834e-09
0.2880000000000000338,3.054968640493936002e-09,0,3.054968640493936002e-09
0.3039999999999999925,2.77446378752622878e-09,0,2.77446378752622878e-09
0.3200000000000000067,2.810754108561112236e-09,0,2.810754108561112236e-09
0.3360000000000000209,3.155217849048238879e-09,0,3.155217849048238879e-09
0.3519999999999999796,2.661673221611383655e-09,0,2.661673221611383655e-09
0.3679999999999999938,2.712738298018648652e-09,0,2.712738298018648652e-09
0.384000000000000008,1.938208449284548732e-09,0,1.938208449284548732e-09
0.4000000000000000222,2.626942060571253933e-09,0,2.626942060571253933e-09
0.4160000000000000364,3.202906711875433187e-09,0,3.202906711875433187e-09
0.4319999999999999951,3.268045099247802265e-09,0,3.268045099247802265e-09
0.4480000000000000093,2.666558824567190132e-09,0,2.666558824567190132e-09
0.4640000000000000235,3.434080663253412852e-09,0,3.434080663253412852e-09
0.4799999999999999822,3.19273633251635856e-09,0,3.19273633251635856e-09
0.4959999999999999964,3.182278370513873003e-09,0,3.182278370513873003e-09
0.5120000000000000107,2.943498045548385071e-09,0,2.943498045548385071e-09
0.5280000000000000249,2.681339814617684017e-09,0,2.681339814617684017e-09
0.5440000000000000391,3.120887922915296535e-09,0,3.120887922915296535e-09
0.5600000000000000533,3.472733883047529188e-09,0,3.472733883047529188e-09
0.5760000000000000675,2.85018128040440125e-09,0,2.85018128040440125e-09
0.5919999999999999707,2.614293173248235626e-09,0,2.614293173248235626e-09
0.6079999999999999849,3.254828112817994322e-09,0,3.254828112817994322e-09
0.6239999999999999991,3.550881036061069037e-09,0,3.550881036061069037e-09
0.6400000000000000133,2.7157849314903236e-09,0,2.7157849314903236e-09
0.6560000000000000275,3.797242117598457223e-09,0,3.797242117598457223e-09
0.6720000000000000417,2.859886854782166417e-09,0,2.859886854782166417e-09
0.688000000000000056,3.411986701442716834e-09,0,3.411986701442716834e-09
0.7039999999999999591,2.881689600310165101e-09,0,2.881689600310165101e-09
0.7199999999999999734,3.643882602285889258e-09,0,3.643882602285889258e-09
0.7359999999999999876,2.920566936470957987e-09,0,2.920566936470957987e-09
0.7520000000000000018,3.152201076887617745e-09,0,3.152201076887617745e-09
0.768000000000000016,3.075681552774506825e-09,0,3.075681552774506825e-09
0.7840000000000000302,2.638926474542972185e-09,0,2.638926474542972185e-09
0.8000000000000000444,3.295135555269081447e-09,0,3.295135555269081447e-09
0.8160000000000000586,3.01721526843545598e-09,0,3.01721526843545598e-09
0.8320000000000000728,3.57448171589451284e-09,0,3.57448171589451284e-09
0.847999999999999976,2.746133417269068421e-09,0,2.746133417269068421e-09
0.8639999999999999902,2.922694621263849951e-09,0,2.922694621263849951e-09
0.8800000000000000044,2.552404282281482039e-09,0,2.552404282281482039e-09
0.8960000000000000187,3.708853907426251423e-09,0,3.708853907426251423e-09
0.9120000000000000329,2.833935235614239309e-09,0,2.833935235614239309e-09
0.9280000000000000471,3.151977612349496526e-09,0,3.151977612349496526e-09
0.9440000000000000613,3.300624919922095013e-09,0,3.300624919922095013e-09
0.9599999999999999645,3.413533797801228893e-09,0,3.413533797801228893e-09
0.9759999999999999787,2.168254926188073467e-09,0,2.168254926188073467e-09
0.9919999999999999929,3.880360152159942778e-09,0,3.880360152159942778e-09
1.008000000000000007,3.30185270587165613e-09,0,3.30185270587165613e-09
1.024000000000000021,3.217142378496317345e-09,0,3.217142378496317345e-09
1.040000000000000036,2.202193232653683022e-09,0,2.202193232653683022e-09
1.05600000000000005,4.158255414561745667e-09,0,4.158255414561745667e-09
1.072000000000000064,3.690400955036897848e-09,0,3.690400955036897848e-09
1.088000000000000078,3.704555280217902473e-09,0,3.704555280217902473e-09
1.104000000000000092,3.891991079346497715e-09,0,3.891991079346497715e-09
1.120000000000000107,3.338252864290711618e-09,0,3.338252864290711618e-09
1.136000000000000121,3.271321880669942191e-09,0,3.271321880669942191e-09
1.152000000000000135,3.314234399415515623e-09,0,3.314234399415515623e-09
1.167999999999999927,3.41003433409911846e-09,0,3.41003433409911846e-09
