# RPC induced signal at BottomGraphite
# TimeBin	Time[ns]	ElectronSignal	IonSignal	TotalSignal
0	8.000000e-03	-1.126107e-04	-4.421515e-07	-1.130528e-04
1	2.400000e-02	-8.443657e-05	-2.696737e-07	-8.470625e-05
2	4.000000e-02	-9.387437e-05	-2.338981e-07	-9.410827e-05
3	5.600000e-02	-1.000459e-04	-6.967836e-07	-1.007427e-04
4	7.200000e-02	-1.017645e-04	-9.902605e-07	-1.027547e-04
5	8.800000e-02	-1.274950e-04	-1.057364e-06	-1.285524e-04
6	1.040000e-01	-8.137228e-05	-8.181089e-07	-8.219039e-05
7	1.200000e-01	-8.958383e-05	-7.872572e-07	-9.037109e-05
8	1.360000e-01	-9.057125e-05	-9.169067e-07	-9.148816e-05
9	1.520000e-01	-1.187440e-04	-8.264567e-07	-1.195704e-04
10	1.680000e-01	-8.759000e-05	-7.319998e-07	-8.832200e-05
11	1.840000e-01	-1.237753e-04	-7.354928e-07	-1.245108e-04
12	2.000000e-01	-1.064019e-04	-5.688467e-07	-1.069708e-04
13	2.160000e-01	-1.158268e-04	-6.268378e-07	-1.164536e-04
14	2.320000e-01	-1.103151e-04	-6.910131e-07	-1.110062e-04
15	2.480000e-01	-1.449398e-04	-4.707350e-07	-1.454105e-04
16	2.640000e-01	-1.202532e-04	-9.693325e-07	-1.212225e-04
17	2.800000e-01	-1.167089e-04	-1.364117e-06	-1.180730e-04
18	2.960000e-01	-8.653393e-05	-1.453888e-06	-8.798781e-05
19	3.120000e-01	-1.101693e-04	-1.427757e-06	-1.115970e-04
20	3.280000e-01	-1.056787e-04	-1.868862e-06	-1.075476e-04
21	3.440000e-01	-8.478904e-05	-1.488838e-06	-8.627788e-05
22	3.600000e-01	-9.551753e-05	-2.267238e-06	-9.778477e-05
23	3.760000e-01	-1.357778e-04	-1.785671e-06	-1.375635e-04
24	3.920000e-01	-8.965695e-05	-1.885067e-06	-9.154202e-05
25	4.080000e-01	-1.289727e-04	-1.784647e-06	-1.307574e-04
26	4.240000e-01	-9.030621e-05	-1.956935e-06	-9.226314e-05
27	4.400000e-01	-1.128222e-04	-1.444966e-06	-1.142672e-04
28	4.560000e-01	-1.310538e-04	-1.708007e-06	-1.327618e-04
29	4.720000e-01	-1.137278e-04	-1.510855e-06	-1.152386e-04
30	4.880000e-01	-1.444609e-04	-1.441384e-06	-1.459023e-04
31	5.040000e-01	-1.010173e-04	-2.911718e-06	-1.039291e-04
32	5.200000e-01	-1.218258e-04	-3.258622e-06	-1.250844e-04
33	5.360000e-01	-8.842968e-05	-3.376558e-06	-9.180624e-05
34	5.520000e-01	-9.971358e-05	-2.629592e-06	-1.023432e-04
35	5.680000e-01	-1.133700e-04	-3.514428e-06	-1.168844e-04
36	5.840000e-01	-1.151252e-04	-4.251811e-06	-1.193770e-04
37	6.000000e-01	-1.220224e-04	-5.017525e-06	-1.270399e-04
38	6.160000e-01	-1.569848e-04	-4.945617e-06	-1.619304e-04
39	6.320000e-01	-1.188195e-04	-4.794155e-06	-1.236136e-04
40	6.480000e-01	-1.503414e-04	-5.019736e-06	-1.553612e-04
41	6.640000e-01	-5.706733e-05	-5.621777e-06	-6.268911e-05
42	6.800000e-01	-9.879056e-05	-6.062357e-06	-1.048529e-04
43	6.960000e-01	-1.169395e-04	-5.396958e-06	-1.223365e-04
44	7.120000e-01	-1.079745e-04	-5.210738e-06	-1.131853e-04
45	7.280000e-01	-1.087879e-04	-6.042481e-06	-1.148304e-04
46	7.440000e-01	-1.431787e-04	-5.676522e-06	-1.488552e-04
47	7.600000e-01	-1.179929e-04	-4.923469e-06	-1.229164e-04
48	7.760000e-01	-9.039074e-05	-4.580769e-06	-9.497151e-05
49	7.920000e-01	-8.962269e-05	-5.625794e-06	-9.524849e-05
50	8.080000e-01	-1.174601e-04	-6.042524e-06	-1.235026e-04
51	8.240000e-01	-1.007327e-04	-5.424858e-06	-1.061576e-04
52	8.400000e-01	-1.257815e-04	-5.387957e-06	-1.311695e-04
53	8.560000e-01	-1.044728e-04	-5.925875e-06	-1.103987e-04
54	8.720000e-01	-1.531014e-04	-5.755026e-06	-1.588564e-04
55	8.880000e-01	-1.158021e-04	-5.682519e-06	-1.214847e-04
56	9.040000e-01	-8.773231e-05	-5.994651e-06	-9.372696e-05
57	9.200000e-01	-1.174531e-04	-5.921453e-06	-1.233746e-04
58	9.360000e-01	-1.240259e-04	-5.885234e-06	-1.299111e-04
59	9.520000e-01	-1.115140e-04	-5.954118e-06	-1.174681e-04
60	9.680000e-01	-1.216207e-04	-6.483733e-06	-1.281044e-04
61	9.840000e-01	-1.213750e-04	-6.418050e-06	-1.277931e-04
62	1.000000e+00	-1.241513e-04	-5.867802e-06	-1.300191e-04
63	1.016000e+00	-1.331617e-04	-5.434630e-06	-1.385963e-04
64	1.032000e+00	-1.331320e-04	-6.068080e-06	-1.392001e-04
65	1.048000e+00	-1.209631e-04	-6.291389e-06	-1.272545e-04
66	1.064000e+00	-1.289819e-04	-6.807806e-06	-1.357897e-04
67	1.080000e+00	-1.070416e-04	-7.769191e-06	-1.148108e-04
68	1.096000e+00	-1.121613e-04	-6.820551e-06	-1.189819e-04
69	1.112000e+00	-1.748687e-04	-7.048600e-06	-1.819173e-04
70	1.128000e+00	-1.498976e-04	-7.583678e-06	-1.574813e-04
71	1.144000e+00	-1.150933e-04	-7.997192e-06	-1.230905e-04
72	1.160000e+00	-1.256274e-04	-8.516016e-06	-1.341435e-04
73	1.176000e+00	-1.218386e-04	-8.419498e-06	-1.302581e-04
74	1.192000e+00	-1.357757e-04	-7.937172e-06	-1.437129e-04
75	1.208000e+00	-1.494690e-04	-9.144596e-06	-1.586136e-04
76	1.224000e+00	-1.298597e-04	-9.466929e-06	-1.393266e-04
