The cumulative induced charge.
Time [ns],Total Prompt [fC],Total Delayed [fC], Total Charge [fC],Electron Prompt [fC],Electron Delayed [fC],Electron Charge [fC],Ion Prompt [fC],Ion Delayed [fC],Ion Charge [fC]
31.41150443093188116,-0.1222029889232234823,0,-0.1222029889232234823,-0.118216564091317991,0,-0.118216564091317991,-0.003986424831904891893,0,-0.003986424831904891893
32.45855457862960947,-0.1224314024030780934,0,-0.1224314024030780934,-0.118216564091317991,0,-0.118216564091317991,-0.004214838311759505629,0,-0.004214838311759505629
33.50560472632734133,-0.1226598158829327184,0,-0.1226598158829327184,-0.118216564091317991,0,-0.118216564091317991,-0.004443251791614120233,0,-0.004443251791614120233
34.55265487402507318,-0.1228882285191617574,0,-0.1228882285191617574,-0.118216564091317991,0,-0.118216564091317991,-0.004671664427843164394,0,-0.004671664427843164394
35.59970502172279794,-0.1231166477345774918,0,-0.1231166477345774918,-0.118216564091317991,0,-0.118216564091317991,-0.004900083643258896192,0,-0.004900083643258896192
36.6467551694205298,-0.1233450746592377745,0,-0.1233450746592377745,-0.118216564091317991,0,-0.118216564091317991,-0.005128510567919173681,0,-0.005128510567919173681
37.69380531711826166,-0.1235734940709501545,0,-0.1235734940709501545,-0.118216564091317991,0,-0.118216564091317991,-0.00535692997963154241,0,-0.00535692997963154241
38.74085546481598641,-0.1238019116268735537,0,-0.1238019116268735537,-0.118216564091317991,0,-0.118216564091317991,-0.005585347535554945064,0,-0.005585347535554945064
39.78790561251371827,-0.1240303214494775791,0,-0.1240303214494775791,-0.118216564091317991,0,-0.118216564091317991,-0.005813757358158977429,0,-0.005813757358158977429
40.83495576021145013,-0.1242587219977103474,0,-0.1242587219977103474,-0.118216564091317991,0,-0.118216564091317991,-0.006042157906391754443,0,-0.006042157906391754443
41.88200590790917488,-0.1244871277861849812,0,-0.1244871277861849812,-0.118216564091317991,0,-0.118216564091317991,-0.006270563694866374341,0,-0.006270563694866374341
42.92905605560690674,-0.1247155220082790256,0,-0.1247155220082790256,-0.118216564091317991,0,-0.118216564091317991,-0.00649895791696042651,0,-0.00649895791696042651
43.9761062033046386,-0.1249439361126998549,0,-0.1249439361126998549,-0.118216564091317991,0,-0.118216564091317991,-0.006727372021381250629,0,-0.006727372021381250629
45.02315635100236335,-0.1251723602979057381,0,-0.1251723602979057381,-0.118216564091317991,0,-0.118216564091317991,-0.006955796206587137355,0,-0.006955796206587137355
46.07020649870009521,-0.1254008028020265064,0,-0.1254008028020265064,-0.118216564091317991,0,-0.118216564091317991,-0.007184238710707887415,0,-0.007184238710707887415
47.11725664639782707,-0.1256292459401157635,0,-0.1256292459401157635,-0.118216564091317991,0,-0.118216564091317991,-0.007412681848797148844,0,-0.007412681848797148844
48.16430679409555182,-0.1258576861123788804,0,-0.1258576861123788804,-0.118216564091317991,0,-0.118216564091317991,-0.007641122021060275243,0,-0.007641122021060275243
49.21135694179328368,-0.1260861305722548731,0,-0.1260861305722548731,-0.118216564091317991,0,-0.118216564091317991,-0.00786956648093623673,0,-0.00786956648093623673
50.25840708949101554,-0.1263145749815899332,0,-0.1263145749815899332,-0.118216564091317991,0,-0.118216564091317991,-0.00809801089027130383,0,-0.00809801089027130383
51.30545723718874029,-0.1265430077691246658,0,-0.1265430077691246658,-0.118216564091317991,0,-0.118216564091317991,-0.00832644367780604501,0,-0.00832644367780604501
52.35250738488647215,-0.1267714461228343081,0,-0.1267714461228343081,-0.118216564091317991,0,-0.118216564091317991,-0.008554882031515706475,0,-0.008554882031515706475
53.39955753258419691,-0.1269998835988953578,0,-0.1269998835988953578,-0.118216564091317991,0,-0.118216564091317991,-0.008783319507576744026,0,-0.008783319507576744026
54.44660768028192876,-0.1272283321993305516,0,-0.1272283321993305516,-0.118216564091317991,0,-0.118216564091317991,-0.009011768108011946471,0,-0.009011768108011946471
55.49365782797966062,-0.1274567817453533536,0,-0.1274567817453533536,-0.118216564091317991,0,-0.118216564091317991,-0.009240217654034736314,0,-0.009240217654034736314
56.54070797567738538,-0.1276852312913761556,0,-0.1276852312913761556,-0.118216564091317991,0,-0.118216564091317991,-0.009468667200057526157,0,-0.009468667200057526157
57.58775812337511724,-0.1279136808373989576,0,-0.1279136808373989576,-0.118216564091317991,0,-0.118216564091317991,-0.009697116746080315999,0,-0.009697116746080315999
58.6348082710728491,-0.1281421303834217318,0,-0.1281421303834217318,-0.118216564091317991,0,-0.118216564091317991,-0.009925566292103105842,0,-0.009925566292103105842
59.68185841877057385,-0.1283705799294445338,0,-0.1283705799294445338,-0.118216564091317991,0,-0.118216564091317991,-0.01015401583812589742,0,-0.01015401583812589742
60.72890856646830571,-0.1285990294754673358,0,-0.1285990294754673358,-0.118216564091317991,0,-0.118216564091317991,-0.01038246538414868726,0,-0.01038246538414868726
61.77595871416603757,-0.1288274790214901377,0,-0.1288274790214901377,-0.118216564091317991,0,-0.118216564091317991,-0.01061091493017147711,0,-0.01061091493017147711
62.82300886186376232,-0.129055928567512912,0,-0.129055928567512912,-0.118216564091317991,0,-0.118216564091317991,-0.01083936447619426695,0,-0.01083936447619426695
63.87005900956149418,-0.129284378113535714,0,-0.129284378113535714,-0.118216564091317991,0,-0.118216564091317991,-0.01106781402221705679,0,-0.01106781402221705679
64.91710915725921893,-0.1295128276595585159,0,-0.1295128276595585159,-0.118216564091317991,0,-0.118216564091317991,-0.01129626356823984663,0,-0.01129626356823984663
65.96415930495695079,-0.1297412772055812902,0,-0.1297412772055812902,-0.118216564091317991,0,-0.118216564091317991,-0.01152471311426263821,0,-0.01152471311426263821
67.01120945265468265,-0.1299697267516040922,0,-0.1299697267516040922,-0.118216564091317991,0,-0.118216564091317991,-0.01175316266028542805,0,-0.01175316266028542805
68.05825960035241451,-0.1301981762976268941,0,-0.1301981762976268941,-0.118216564091317991,0,-0.118216564091317991,-0.0119816122063082179,0,-0.0119816122063082179
69.10530974805014637,-0.1304266260209984152,0,-0.1304266260209984152,-0.118216564091317991,0,-0.118216564091317991,-0.01221006192967975974,0,-0.01221006192967975974
70.15235989574786402,-0.1306550747748356778,0,-0.1306550747748356778,-0.118216564091317991,0,-0.118216564091317991,-0.01243851068351701193,0,-0.01243851068351701193
71.19941004344559587,-0.1308835154545585078,0,-0.1308835154545585078,-0.118216564091317991,0,-0.118216564091317991,-0.01266695136323983846,0,-0.01266695136323983846
72.24646019114332773,-0.1311119565456960734,0,-0.1311119565456960734,-0.118216564091317991,0,-0.118216564091317991,-0.01289539245437741968,0,-0.01289539245437741968
73.29351033884105959,-0.1313404023756195582,0,-0.1313404023756195582,-0.118216564091317991,0,-0.118216564091317991,-0.01312383828430087503,0,-0.01312383828430087503
74.34056048653879145,-0.131568849780678343,0,-0.131568849780678343,-0.118216564091317991,0,-0.118216564091317991,-0.01335228568935968932,0,-0.01335228568935968932
75.38761063423652331,-0.1317972910593100677,0,-0.1317972910593100677,-0.118216564091317991,0,-0.118216564091317991,-0.01358072696799141402,0,-0.01358072696799141402
76.43466078193424096,-0.1320257199564102424,0,-0.1320257199564102424,-0.118216564091317991,0,-0.118216564091317991,-0.01380915586509159215,0,-0.01380915586509159215
77.48171092963197282,-0.1322541467208215027,0,-0.1322541467208215027,-0.118216564091317991,0,-0.118216564091317991,-0.01403758262950283858,0,-0.01403758262950283858
78.52876107732970468,-0.1324825614732235701,0,-0.1324825614732235701,-0.118216564091317991,0,-0.118216564091317991,-0.01426599738190490949,0,-0.01426599738190490949
79.57581122502743654,-0.1327109751948683525,0,-0.1327109751948683525,-0.118216564091317991,0,-0.118216564091317991,-0.01449441110354970398,0,-0.01449441110354970398
80.62286137272516839,-0.1329393865563123223,0,-0.1329393865563123223,-0.118216564091317991,0,-0.118216564091317991,-0.0147228224649936703,0,-0.0147228224649936703
81.66991152042290025,-0.1331678039313239081,0,-0.1331678039313239081,-0.118216564091317991,0,-0.118216564091317991,-0.01495123984000527699,0,-0.01495123984000527699
82.7169616681206179,-0.1333961854581707518,0,-0.1333961854581707518,-0.118216564091317991,0,-0.118216564091317991,-0.0151796213668521085,0,-0.0151796213668521085
83.76401181581834976,-0.1336245659429029786,0,-0.1336245659429029786,-0.118216564091317991,0,-0.118216564091317991,-0.01540800185158434921,0,-0.01540800185158434921
84.81106196351608162,-0.1338529779503995487,0,-0.1338529779503995487,-0.118216564091317991,0,-0.118216564091317991,-0.01563641385908090542,0,-0.01563641385908090542
85.85811211121381348,-0.1340813795492833971,0,-0.1340813795492833971,-0.118216564091317991,0,-0.118216564091317991,-0.01586481545796476073,0,-0.01586481545796476073
86.90516225891154534,-0.1343097889111710685,0,-0.1343097889111710685,-0.118216564091317991,0,-0.118216564091317991,-0.01609322481985243913,0,-0.01609322481985243913
87.9522124066092772,-0.1345381670235214211,0,-0.1345381670235214211,-0.118216564091317991,0,-0.118216564091317991,-0.01632160293220279862,0,-0.01632160293220279862
88.99926255430699484,-0.1347665024104553466,0,-0.1347665024104553466,-0.118216564091317991,0,-0.118216564091317991,-0.01654993831913673108,0,-0.01654993831913673108
90.0463127020047267,-0.1349948302664012723,0,-0.1349948302664012723,-0.118216564091317991,0,-0.118216564091317991,-0.0167782661750826359,0,-0.0167782661750826359
91.09336284970245856,-0.1352231581239240477,0,-0.1352231581239240477,-0.118216564091317991,0,-0.118216564091317991,-0.01700659403260540783,0,-0.01700659403260540783
92.14041299740019042,-0.1354514859814467953,0,-0.1354514859814467953,-0.118216564091317991,0,-0.118216564091317991,-0.01723492189012817977,0,-0.01723492189012817977
93.18746314509792228,-0.1356798138389695707,0,-0.1356798138389695707,-0.118216564091317991,0,-0.118216564091317991,-0.0174632497476509517,0,-0.0174632497476509517
94.23451329279565414,-0.1359081416964923184,0,-0.1359081416964923184,-0.118216564091317991,0,-0.118216564091317991,-0.01769157760517372363,0,-0.01769157760517372363
95.28156344049337179,-0.1361364695540150938,0,-0.1361364695540150938,-0.118216564091317991,0,-0.118216564091317991,-0.01791990546269649556,0,-0.01791990546269649556
96.32861358819110364,-0.1363647974115378692,0,-0.1363647974115378692,-0.118216564091317991,0,-0.118216564091317991,-0.01814823332021927096,0,-0.01814823332021927096
97.3756637358888355,-0.1365931252690606168,0,-0.1365931252690606168,-0.118216564091317991,0,-0.118216564091317991,-0.0183765611777420429,0,-0.0183765611777420429
98.42271388358656736,-0.1368214531265833922,0,-0.1368214531265833922,-0.118216564091317991,0,-0.118216564091317991,-0.01860488903526481483,0,-0.01860488903526481483
99.46976403128429922,-0.1370497809841061676,0,-0.1370497809841061676,-0.118216564091317991,0,-0.118216564091317991,-0.01883321689278758676,0,-0.01883321689278758676
100.5168141789820311,-0.1372781088416289152,0,-0.1372781088416289152,-0.118216564091317991,0,-0.118216564091317991,-0.01906154475031035869,0,-0.01906154475031035869
101.5638643266797487,-0.1375064366991516907,0,-0.1375064366991516907,-0.118216564091317991,0,-0.118216564091317991,-0.01928987260783313062,0,-0.01928987260783313062
102.6109144743774806,-0.1377347645566744661,0,-0.1377347645566744661,-0.118216564091317991,0,-0.118216564091317991,-0.01951820046535590256,0,-0.01951820046535590256
103.6579646220752124,-0.1379630924141972137,0,-0.1379630924141972137,-0.118216564091317991,0,-0.118216564091317991,-0.01974652832287867449,0,-0.01974652832287867449
104.7050147697729443,-0.1381914193958090065,0,-0.1381914193958090065,-0.118216564091317991,0,-0.118216564091317991,-0.01997485530449045338,0,-0.01997485530449045338
105.7520649174706762,-0.1384197489715882912,0,-0.1384197489715882912,-0.118216564091317991,0,-0.118216564091317991,-0.02020318488026973461,0,-0.02020318488026973461
106.7991150651683938,-0.1386480831953445236,0,-0.1386480831953445236,-0.118216564091317991,0,-0.118216564091317991,-0.02043151910402597402,0,-0.02043151910402597402
107.8461652128661257,-0.1388764214843661582,0,-0.1388764214843661582,-0.118216564091317991,0,-0.118216564091317991,-0.02065985739304759469,0,-0.02065985739304759469
108.8932153605638575,-0.1391047586975506234,0,-0.1391047586975506234,-0.118216564091317991,0,-0.118216564091317991,-0.02088819460623207724,0,-0.02088819460623207724
109.9402655082615894,-0.139333105647148181,0,-0.139333105647148181,-0.118216564091317991,0,-0.118216564091317991,-0.02111654155582961406,0,-0.02111654155582961406
110.9873156559593212,-0.1395614383132698921,0,-0.1395614383132698921,-0.118216564091317991,0,-0.118216564091317991,-0.02134487422195133557,0,-0.02134487422195133557
112.0343658036570531,-0.1397897624509761016,0,-0.1397897624509761016,-0.118216564091317991,0,-0.118216564091317991,-0.02157319835965754509,0,-0.02157319835965754509
113.0814159513547708,-0.1400180799355578154,0,-0.1400180799355578154,-0.118216564091317991,0,-0.118216564091317991,-0.02180151584423924149,0,-0.02180151584423924149
114.1284660990525026,-0.1402464156118171101,0,-0.1402464156118171101,-0.118216564091317991,0,-0.118216564091317991,-0.02202985152049855011,0,-0.02202985152049855011
115.1755162467502345,-0.1404747608084222776,0,-0.1404747608084222776,-0.118216564091317991,0,-0.118216564091317991,-0.02225819671710372108,0,-0.02225819671710372108
116.2225663944479663,-0.1407031022228952544,0,-0.1407031022228952544,-0.118216564091317991,0,-0.118216564091317991,-0.02248653813157670128,0,-0.02248653813157670128
117.2696165421456982,-0.1409314605342139592,0,-0.1409314605342139592,-0.118216564091317991,0,-0.118216564091317991,-0.02271489644289538881,0,-0.02271489644289538881
118.31666668984343,-0.1411598385347918871,0,-0.1411598385347918871,-0.118216564091317991,0,-0.118216564091317991,-0.02294327444347333753,0,-0.02294327444347333753
119.3637168375411477,-0.1413881849810904034,0,-0.1413881849810904034,-0.118216564091317991,0,-0.118216564091317991,-0.02317162088977185036,0,-0.02317162088977185036
120.4107669852388796,-0.1416165611530280366,0,-0.1416165611530280366,-0.118216564091317991,0,-0.118216564091317991,-0.02339999706170948698,0,-0.02339999706170948698
121.4578171329366114,-0.1418449505586974746,0,-0.1418449505586974746,-0.118216564091317991,0,-0.118216564091317991,-0.02362838646737891804,0,-0.02362838646737891804
122.5048672806343433,-0.1420733412188085187,0,-0.1420733412188085187,-0.118216564091317991,0,-0.118216564091317991,-0.02385677712748997606,0,-0.02385677712748997606
123.5519174283320751,-0.1423017892218637059,0,-0.1423017892218637059,-0.118216564091317991,0,-0.118216564091317991,-0.02408522513054516326,0,-0.02408522513054516326
124.598967576029807,-0.1425302482572460006,0,-0.1425302482572460006,-0.118216564091317991,0,-0.118216564091317991,-0.02431368416592745788,0,-0.02431368416592745788
125.6460177237275246,-0.142758707711456545,0,-0.142758707711456545,-0.118216564091317991,0,-0.118216564091317991,-0.02454214362013801276,0,-0.02454214362013801276
126.6930678714252565,-0.1429871671656670895,0,-0.1429871671656670895,-0.118216564091317991,0,-0.118216564091317991,-0.02477060307434856765,0,-0.02477060307434856765
127.7401180191229884,-0.1432156266198776617,0,-0.1432156266198776617,-0.118216564091317991,0,-0.118216564091317991,-0.02499906252855911906,0,-0.02499906252855911906
128.7871681668207202,-0.1434440860740882062,0,-0.1434440860740882062,-0.118216564091317991,0,-0.118216564091317991,-0.02522752198276967048,0,-0.02522752198276967048
129.8342183145184379,-0.1436725455282987507,0,-0.1436725455282987507,-0.118216564091317991,0,-0.118216564091317991,-0.02545598143698021842,0,-0.02545598143698021842
130.8812684622161839,-0.1439010049825092952,0,-0.1439010049825092952,-0.118216564091317991,0,-0.118216564091317991,-0.02568444089119076984,0,-0.02568444089119076984
131.9283186099139016,-0.1441294644367198396,0,-0.1441294644367198396,-0.118216564091317991,0,-0.118216564091317991,-0.02591290034540131779,0,-0.02591290034540131779
132.9753687576116477,-0.1443579238909303841,0,-0.1443579238909303841,-0.118216564091317991,0,-0.118216564091317991,-0.0261413597996118692,0,-0.0261413597996118692
134.0224189053093653,-0.1445863833451409286,0,-0.1445863833451409286,-0.118216564091317991,0,-0.118216564091317991,-0.02636981925382242062,0,-0.02636981925382242062
135.0694690530070829,-0.1448148427993514731,0,-0.1448148427993514731,-0.118216564091317991,0,-0.118216564091317991,-0.02659827870803296856,0,-0.02659827870803296856
136.116519200704829,-0.1450433022535620176,0,-0.1450433022535620176,-0.118216564091317991,0,-0.118216564091317991,-0.02682673816224351998,0,-0.02682673816224351998
137.1635693484025467,-0.145271761707772562,0,-0.145271761707772562,-0.118216564091317991,0,-0.118216564091317991,-0.0270551976164540714,0,-0.0270551976164540714
138.2106194961002927,-0.1455002211619831065,0,-0.1455002211619831065,-0.118216564091317991,0,-0.118216564091317991,-0.02728365707066461934,0,-0.02728365707066461934
139.2576696437980104,-0.1457286808682297097,0,-0.1457286808682297097,-0.118216564091317991,0,-0.118216564091317991,-0.02751211677691121904,0,-0.02751211677691121904
140.304719791495728,-0.1459571448208313027,0,-0.1459571448208313027,-0.118216564091317991,0,-0.118216564091317991,-0.02774058072951280859,0,-0.02774058072951280859
141.3517699391934741,-0.1461856010766028335,0,-0.1461856010766028335,-0.118216564091317991,0,-0.118216564091317991,-0.02796903698528435331,0,-0.02796903698528435331
142.3988200868911917,-0.1464140604568117399,0,-0.1464140604568117399,-0.118216564091317991,0,-0.118216564091317991,-0.02819749636549324923,0,-0.02819749636549324923
143.4458702345889378,-0.1466425169389251049,0,-0.1466425169389251049,-0.118216564091317991,0,-0.118216564091317991,-0.02842595284760663504,0,-0.02842595284760663504
144.4929203822866555,-0.1468709688500148547,0,-0.1468709688500148547,-0.118216564091317991,0,-0.118216564091317991,-0.02865440475869637793,0,-0.02865440475869637793
145.5399705299844015,-0.1470994208233229739,0,-0.1470994208233229739,-0.118216564091317991,0,-0.118216564091317991,-0.02888285673200451098,0,-0.02888285673200451098
146.5870206776821192,-0.147327877764280385,0,-0.147327877764280385,-0.118216564091317991,0,-0.118216564091317991,-0.02911131367296191513,0,-0.02911131367296191513
147.6340708253798368,-0.1475563187250756303,0,-0.1475563187250756303,-0.118216564091317991,0,-0.118216564091317991,-0.02933975463375714313,0,-0.02933975463375714313
148.6811209730775829,-0.1477847284940322914,0,-0.1477847284940322914,-0.118216564091317991,0,-0.118216564091317991,-0.02956816440271382504,0,-0.02956816440271382504
149.7281711207753006,-0.1480131431497431205,0,-0.1480131431497431205,-0.118216564091317991,0,-0.118216564091317991,-0.02979657905842464372,0,-0.02979657905842464372
150.7752212684730466,-0.1482415408507793686,0,-0.1482415408507793686,-0.118216564091317991,0,-0.118216564091317991,-0.03002497675946089878,0,-0.03002497675946089878
151.8222714161707643,-0.1484699663094276312,0,-0.1484699663094276312,-0.118216564091317991,0,-0.118216564091317991,-0.03025340221810914401,0,-0.03025340221810914401
152.8693215638684819,-0.148698370937516644,0,-0.148698370937516644,-0.118216564091317991,0,-0.118216564091317991,-0.03048180684619817421,0,-0.03048180684619817421
153.916371711566228,-0.1489267895377663908,0,-0.1489267895377663908,-0.118216564091317991,0,-0.118216564091317991,-0.03071022544644790714,0,-0.03071022544644790714
154.9634218592639456,-0.149155193600774949,0,-0.149155193600774949,-0.118216564091317991,0,-0.118216564091317991,-0.03093862950945648269,0,-0.03093862950945648269
156.0104720069616917,-0.1493835713025893075,0,-0.1493835713025893075,-0.118216564091317991,0,-0.118216564091317991,-0.0311670072112708342,0,-0.0311670072112708342
157.0575221546594094,-0.1496119232670577726,0,-0.1496119232670577726,-0.118216564091317991,0,-0.118216564091317991,-0.03139535917573927498,0,-0.03139535917573927498
158.1045723023571554,-0.1498402332918288837,0,-0.1498402332918288837,-0.118216564091317991,0,-0.118216564091317991,-0.0316236692005103931,0,-0.0316236692005103931
159.1516224500548731,-0.1500685161925636446,0,-0.1500685161925636446,-0.118216564091317991,0,-0.118216564091317991,-0.03185195210124514703,0,-0.03185195210124514703
160.1986725977525907,-0.1502967984582549155,0,-0.1502967984582549155,-0.118216564091317991,0,-0.118216564091317991,-0.03208023436693641095,0,-0.03208023436693641095
161.2457227454503368,-0.1505250807239461586,0,-0.1505250807239461586,-0.118216564091317991,0,-0.118216564091317991,-0.03230851663262767487,0,-0.03230851663262767487
162.2927728931480544,-0.1507533629896374294,0,-0.1507533629896374294,-0.118216564091317991,0,-0.118216564091317991,-0.03253679889831893879,0,-0.03253679889831893879
163.3398230408458005,-0.1509816452553286725,0,-0.1509816452553286725,-0.118216564091317991,0,-0.118216564091317991,-0.03276508116401020271,0,-0.03276508116401020271
164.3868731885435182,-0.1512099275210199434,0,-0.1512099275210199434,-0.118216564091317991,0,-0.118216564091317991,-0.03299336342970146663,0,-0.03299336342970146663
165.4339233362412358,-0.1514382097867112142,0,-0.1514382097867112142,-0.118216564091317991,0,-0.118216564091317991,-0.03322164569539273055,0,-0.03322164569539273055
166.4809734839389819,-0.1516664920524024573,0,-0.1516664920524024573,-0.118216564091317991,0,-0.118216564091317991,-0.03344992796108399447,0,-0.03344992796108399447
167.5280236316366995,-0.1518947743180937282,0,-0.1518947743180937282,-0.118216564091317991,0,-0.118216564091317991,-0.03367821022677525838,0,-0.03367821022677525838
168.5750737793344456,-0.1521230565837849713,0,-0.1521230565837849713,-0.118216564091317991,0,-0.118216564091317991,-0.0339064924924665223,0,-0.0339064924924665223
169.6221239270321632,-0.1523513388494762422,0,-0.1523513388494762422,-0.118216564091317991,0,-0.118216564091317991,-0.03413477475815778622,0,-0.03413477475815778622
170.6691740747298809,-0.152579621115167513,0,-0.152579621115167513,-0.118216564091317991,0,-0.118216564091317991,-0.03436305702384905014,0,-0.03436305702384905014
171.716224222427627,-0.1528079033808587561,0,-0.1528079033808587561,-0.118216564091317991,0,-0.118216564091317991,-0.03459133928954031406,0,-0.03459133928954031406
172.7632743701253446,-0.153036185646550027,0,-0.153036185646550027,-0.118216564091317991,0,-0.118216564091317991,-0.03481962155523157798,0,-0.03481962155523157798
173.8103245178230907,-0.1532644682800279046,0,-0.1532644682800279046,-0.118216564091317991,0,-0.118216564091317991,-0.03504790418870945556,0,-0.03504790418870945556
174.8573746655208083,-0.1534927507587288964,0,-0.1534927507587288964,-0.118216564091317991,0,-0.118216564091317991,-0.03527618666741046127,0,-0.03527618666741046127
175.9044248132185544,-0.1537210338921324304,0,-0.1537210338921324304,-0.118216564091317991,0,-0.118216564091317991,-0.03550446980081397447,0,-0.03550446980081397447
176.951474960916272,-0.1539493287049308046,0,-0.1539493287049308046,-0.118216564091317991,0,-0.118216564091317991,-0.0357327646136123625,0,-0.0357327646136123625
177.9985251086139897,-0.1541776231129788621,0,-0.1541776231129788621,-0.118216564091317991,0,-0.118216564091317991,-0.03596105902166041313,0,-0.03596105902166041313
179.0455752563117358,-0.1544059156067331684,0,-0.1544059156067331684,-0.118216564091317991,0,-0.118216564091317991,-0.0361893515154147194,0,-0.0361893515154147194
180.0926254040094534,-0.1546342077936203874,0,-0.1546342077936203874,-0.118216564091317991,0,-0.118216564091317991,-0.03641764370230191755,0,-0.03641764370230191755
