The induced signal.
Time [ns],Total Prompt [fC/ns],Total Delayed [fC/ns], Total Signal [fC/ns],Electron Prompt [fC/ns],Electron Delayed [fC/ns],Electron Signal [fC/ns],Ion Prompt [fC/ns],Ion Delayed [fC/ns],Ion Signal [fC/ns]
56.54070797567738538,-0.0003715931711462329597,0,-0.0003715931711462329597,0,0,0,-0.0003715931711462329597,0,-0.0003715931711462329597
57.58775812337511724,-0.0003715931711462329597,0,-0.0003715931711462329597,0,0,0,-0.0003715931711462329597,0,-0.0003715931711462329597
58.6348082710728491,-0.0003715931711462329597,0,-0.0003715931711462329597,0,0,0,-0.0003715931711462329597,0,-0.0003715931711462329597
59.68185841877057385,-0.0003715931711462329597,0,-0.0003715931711462329597,0,0,0,-0.0003715931711462329597,0,-0.0003715931711462329597
60.72890856646830571,-0.0003715931711462329597,0,-0.0003715931711462329597,0,0,0,-0.0003715931711462329597,0,-0.0003715931711462329597
61.77595871416603757,-0.0003715931711462329597,0,-0.0003715931711462329597,0,0,0,-0.0003715931711462329597,0,-0.0003715931711462329597
62.82300886186376232,-0.0003715931711462329597,0,-0.0003715931711462329597,0,0,0,-0.0003715931711462329597,0,-0.0003715931711462329597
63.87005900956149418,-0.0003715931711462311165,0,-0.0003715931711462311165,0,0,0,-0.0003715931711462311165,0,-0.0003715931711462311165
64.91710915725921893,-0.0003715931711462329597,0,-0.0003715931711462329597,0,0,0,-0.0003715931711462329597,0,-0.0003715931711462329597
65.96415930495695079,-0.0003715931711462329597,0,-0.0003715931711462329597,0,0,0,-0.0003715931711462329597,0,-0.0003715931711462329597
67.01120945265468265,-0.0003715931711462329597,0,-0.0003715931711462329597,0,0,0,-0.0003715931711462329597,0,-0.0003715931711462329597
68.05825960035241451,-0.0003715931711462329597,0,-0.0003715931711462329597,0,0,0,-0.0003715931711462329597,0,-0.0003715931711462329597
69.10530974805014637,-0.0003715929817861000797,0,-0.0003715929817861000797,0,0,0,-0.0003715929817861000797,0,-0.0003715929817861000797
70.15235989574786402,-0.0003715884354321010818,0,-0.0003715884354321010818,0,0,0,-0.0003715884354321010818,0,-0.0003715884354321010818
71.19941004344559587,-0.0003715890238405039213,0,-0.0003715890238405039213,0,0,0,-0.0003715890238405039213,0,-0.0003715890238405039213
72.24646019114332773,-0.0003715911707418472561,0,-0.0003715911707418472561,0,0,0,-0.0003715911707418472561,0,-0.0003715911707418472561
73.29351033884105959,-0.0003715938937702946768,0,-0.0003715938937702946768,0,0,0,-0.0003715938937702946768,0,-0.0003715938937702946768
74.34056048653879145,-0.000371595474331279233,0,-0.000371595474331279233,0,0,0,-0.000371595474331279233,0,-0.000371595474331279233
75.38761063423652331,-0.0003715932154316211418,0,-0.0003715932154316211418,0,0,0,-0.0003715932154316211418,0,-0.0003715932154316211418
76.43466078193424096,-0.0003715871036581587083,0,-0.0003715871036581587083,0,0,0,-0.0003715871036581587083,0,-0.0003715871036581587083
77.48171092963197282,-0.0003715723695330993507,0,-0.0003715723695330993507,0,0,0,-0.0003715723695330993507,0,-0.0003715723695330993507
78.52876107732970468,-0.0003715674633590146251,0,-0.0003715674633590146251,0,0,0,-0.0003715674633590146251,0,-0.0003715674633590146251
79.57581122502743654,-0.0003715726772489638587,0,-0.0003715726772489638587,0,0,0,-0.0003715726772489638587,0,-0.0003715726772489638587
80.62286137272516839,-0.0003715708524603783774,0,-0.0003715708524603783774,0,0,0,-0.0003715708524603783774,0,-0.0003715708524603783774
81.66991152042290025,-0.0003715561288028219151,0,-0.0003715561288028219151,0,0,0,-0.0003715561288028219151,0,-0.0003715561288028219151
82.7169616681206179,-0.0003715426059574786807,0,-0.0003715426059574786807,0,0,0,-0.0003715426059574786807,0,-0.0003715426059574786807
83.76401181581834976,-0.0003715632813905918644,0,-0.0003715632813905918644,0,0,0,-0.0003715632813905918644,0,-0.0003715632813905918644
84.81106196351608162,-0.0003716304928191686298,0,-0.0003716304928191686298,0,0,0,-0.0003716304928191686298,0,-0.0003716304928191686298
85.85811211121381348,-0.0003716322465877032683,0,-0.0003716322465877032683,0,0,0,-0.0003716322465877032683,0,-0.0003716322465877032683
86.90516225891154534,-0.0003716126141727248361,0,-0.0003716126141727248361,0,0,0,-0.0003716126141727248361,0,-0.0003716126141727248361
87.9522124066092772,-0.0003716031422753502734,0,-0.0003716031422753502734,0,0,0,-0.0003716031422753502734,0,-0.0003716031422753502734
88.99926255430699484,-0.0003715834562854151415,0,-0.0003715834562854151415,0,0,0,-0.0003715834562854151415,0,-0.0003715834562854151415
90.0463127020047267,-0.0003715715351868982812,0,-0.0003715715351868982812,0,0,0,-0.0003715715351868982812,0,-0.0003715715351868982812
91.09336284970245856,-0.0003715735960452474888,0,-0.0003715735960452474888,0,0,0,-0.0003715735960452474888,0,-0.0003715735960452474888
92.14041299740019042,-0.0003715735960452474888,0,-0.0003715735960452474888,0,0,0,-0.0003715735960452474888,0,-0.0003715735960452474888
93.18746314509792228,-0.0003715735960452474888,0,-0.0003715735960452474888,0,0,0,-0.0003715735960452474888,0,-0.0003715735960452474888
94.23451329279565414,-0.0003715735960452474888,0,-0.0003715735960452474888,0,0,0,-0.0003715735960452474888,0,-0.0003715735960452474888
95.28156344049337179,-0.0003715735960452474888,0,-0.0003715735960452474888,0,0,0,-0.0003715735960452474888,0,-0.0003715735960452474888
96.32861358819110364,-0.0003715735960452474888,0,-0.0003715735960452474888,0,0,0,-0.0003715735960452474888,0,-0.0003715735960452474888
97.3756637358888355,-0.0003715735960452474888,0,-0.0003715735960452474888,0,0,0,-0.0003715735960452474888,0,-0.0003715735960452474888
98.42271388358656736,-0.0003715735960452474888,0,-0.0003715735960452474888,0,0,0,-0.0003715735960452474888,0,-0.0003715735960452474888
99.46976403128429922,-0.0003715735960452474888,0,-0.0003715735960452474888,0,0,0,-0.0003715735960452474888,0,-0.0003715735960452474888
100.5168141789820311,-0.0003715735960452474888,0,-0.0003715735960452474888,0,0,0,-0.0003715735960452474888,0,-0.0003715735960452474888
101.5638643266797487,-0.0003715735960452474888,0,-0.0003715735960452474888,0,0,0,-0.0003715735960452474888,0,-0.0003715735960452474888
102.6109144743774806,-0.0003715735960452474888,0,-0.0003715735960452474888,0,0,0,-0.0003715735960452474888,0,-0.0003715735960452474888
103.6579646220752124,-0.0003715735960452474888,0,-0.0003715735960452474888,0,0,0,-0.0003715735960452474888,0,-0.0003715735960452474888
104.7050147697729443,-0.0003715738530841562553,0,-0.0003715738530841562553,0,0,0,-0.0003715738530841562553,0,-0.0003715738530841562553
105.7520649174706762,-0.0003715758618079988444,0,-0.0003715758618079988444,0,0,0,-0.0003715758618079988444,0,-0.0003715758618079988444
106.7991150651683938,-0.0003715740885854419912,0,-0.0003715740885854419912,0,0,0,-0.0003715740885854419912,0,-0.0003715740885854419912
107.8461652128661257,-0.0003715650834775654338,0,-0.0003715650834775654338,0,0,0,-0.0003715650834775654338,0,-0.0003715650834775654338
108.8932153605638575,-0.0003715685149792612922,0,-0.0003715685149792612922,0,0,0,-0.0003715685149792612922,0,-0.0003715685149792612922
109.9402655082615894,-0.0003715695031552160386,0,-0.0003715695031552160386,0,0,0,-0.0003715695031552160386,0,-0.0003715695031552160386
110.9873156559593212,-0.0003715692579242721428,0,-0.0003715692579242721428,0,0,0,-0.0003715692579242721428,0,-0.0003715692579242721428
112.0343658036570531,-0.0003715688187827081556,0,-0.0003715688187827081556,0,0,0,-0.0003715688187827081556,0,-0.0003715688187827081556
113.0814159513547708,-0.0003715679042065608644,0,-0.0003715679042065608644,0,0,0,-0.0003715679042065608644,0,-0.0003715679042065608644
114.1284660990525026,-0.0003715556126637402997,0,-0.0003715556126637402997,0,0,0,-0.0003715556126637402997,0,-0.0003715556126637402997
115.1755162467502345,-0.0003715580640017943927,0,-0.0003715580640017943927,0,0,0,-0.0003715580640017943927,0,-0.0003715580640017943927
116.2225663944479663,-0.0003715537649530440485,0,-0.0003715537649530440485,0,0,0,-0.0003715537649530440485,0,-0.0003715537649530440485
117.2696165421456982,-0.0003715625164510545338,0,-0.0003715625164510545338,0,0,0,-0.0003715625164510545338,0,-0.0003715625164510545338
118.31666668984343,-0.0003715463404006417525,0,-0.0003715463404006417525,0,0,0,-0.0003715463404006417525,0,-0.0003715463404006417525
119.3637168375411477,-0.0003714948587987911867,0,-0.0003714948587987911867,0,0,0,-0.0003714948587987911867,0,-0.0003714948587987911867
120.4107669852388796,-0.000371461843465149843,0,-0.000371461843465149843,0,0,0,-0.000371461843465149843,0,-0.000371461843465149843
121.4578171329366114,-0.000371461775555965816,0,-0.000371461775555965816,0,0,0,-0.000371461775555965816,0,-0.000371461775555965816
122.5048672806343433,-0.0003715269651696968844,0,-0.0003715269651696968844,0,0,0,-0.0003715269651696968844,0,-0.0003715269651696968844
123.5519174283320751,-0.0003715544181113035688,0,-0.0003715544181113035688,0,0,0,-0.0003715544181113035688,0,-0.0003715544181113035688
124.598967576029807,-0.0003715255874541396322,0,-0.0003715255874541396322,0,0,0,-0.0003715255874541396322,0,-0.0003715255874541396322
125.6460177237275246,-0.0003715158712283853841,0,-0.0003715158712283853841,0,0,0,-0.0003715158712283853841,0,-0.0003715158712283853841
126.6930678714252565,-0.0003715158121939234406,0,-0.0003715158121939234406,0,0,0,-0.0003715158121939234406,0,-0.0003715158121939234406
127.7401180191229884,-0.000371515812193917098,0,-0.000371515812193917098,0,0,0,-0.000371515812193917098,0,-0.000371515812193917098
128.7871681668207202,-0.0003715158121939162307,0,-0.0003715158121939162307,0,0,0,-0.0003715158121939162307,0,-0.0003715158121939162307
129.8342183145184379,-0.0003715158121939162307,0,-0.0003715158121939162307,0,0,0,-0.0003715158121939162307,0,-0.0003715158121939162307
130.8812684622161839,-0.0003715158121939162307,0,-0.0003715158121939162307,0,0,0,-0.0003715158121939162307,0,-0.0003715158121939162307
131.9283186099139016,-0.0003715158121939162307,0,-0.0003715158121939162307,0,0,0,-0.0003715158121939162307,0,-0.0003715158121939162307
132.9753687576116477,-0.0003715158121939162307,0,-0.0003715158121939162307,0,0,0,-0.0003715158121939162307,0,-0.0003715158121939162307
134.0224189053093653,-0.0003715158121939162307,0,-0.0003715158121939162307,0,0,0,-0.0003715158121939162307,0,-0.0003715158121939162307
135.0694690530070829,-0.0003715158121939162307,0,-0.0003715158121939162307,0,0,0,-0.0003715158121939162307,0,-0.0003715158121939162307
136.116519200704829,-0.0003715158121939162307,0,-0.0003715158121939162307,0,0,0,-0.0003715158121939162307,0,-0.0003715158121939162307
137.1635693484025467,-0.0003715158121939162307,0,-0.0003715158121939162307,0,0,0,-0.0003715158121939162307,0,-0.0003715158121939162307
138.2106194961002927,-0.0003715158121939162307,0,-0.0003715158121939162307,0,0,0,-0.0003715158121939162307,0,-0.0003715158121939162307
139.2576696437980104,-0.000371516142835949081,0,-0.000371516142835949081,0,0,0,-0.000371516142835949081,0,-0.000371516142835949081
140.304719791495728,-0.0003715131279154984707,0,-0.0003715131279154984707,0,0,0,-0.0003715131279154984707,0,-0.0003715131279154984707
141.3517699391934741,-0.0003715099463818434533,0,-0.0003715099463818434533,0,0,0,-0.0003715099463818434533,0,-0.0003715099463818434533
142.3988200868911917,-0.0003715126981807783855,0,-0.0003715126981807783855,0,0,0,-0.0003715126981807783855,0,-0.0003715126981807783855
143.4458702345889378,-0.000371512490445121313,0,-0.000371512490445121313,0,0,0,-0.000371512490445121313,0,-0.000371512490445121313
144.4929203822866555,-0.0003715237881811441715,0,-0.0003715237881811441715,0,0,0,-0.0003715237881811441715,0,-0.0003715237881811441715
145.5399705299844015,-0.0003715298554590793336,0,-0.0003715298554590793336,0,0,0,-0.0003715298554590793336,0,-0.0003715298554590793336
146.5870206776821192,-0.0003715341925714861797,0,-0.0003715341925714861797,0,0,0,-0.0003715341925714861797,0,-0.0003715341925714861797
147.6340708253798368,-0.0003715294861876320917,0,-0.0003715294861876320917,0,0,0,-0.0003715294861876320917,0,-0.0003715294861876320917
148.6811209730775829,-0.0003715195970552689453,0,-0.0003715195970552689453,0,0,0,-0.0003715195970552689453,0,-0.0003715195970552689453
149.7281711207753006,-0.0003715326286952908073,0,-0.0003715326286952908073,0,0,0,-0.0003715326286952908073,0,-0.0003715326286952908073
150.7752212684730466,-0.0003715468910322137206,0,-0.0003715468910322137206,0,0,0,-0.0003715468910322137206,0,-0.0003715468910322137206
151.8222714161707643,-0.0003715376188467957655,0,-0.0003715376188467957655,0,0,0,-0.0003715376188467957655,0,-0.0003715376188467957655
152.8693215638684819,-0.0003715295840887590756,0,-0.0003715295840887590756,0,0,0,-0.0003715295840887590756,0,-0.0003715295840887590756
153.916371711566228,-0.0003715633378441595964,0,-0.0003715633378441595964,0,0,0,-0.0003715633378441595964,0,-0.0003715633378441595964
154.9634218592639456,-0.0003716045588934894736,0,-0.0003716045588934894736,0,0,0,-0.0003716045588934894736,0,-0.0003716045588934894736
156.0104720069616917,-0.0003716433477459646253,0,-0.0003716433477459646253,0,0,0,-0.0003716433477459646253,0,-0.0003716433477459646253
157.0575221546594094,-0.0003716835239337816532,0,-0.0003716835239337816532,0,0,0,-0.0003716835239337816532,0,-0.0003716835239337816532
158.1045723023571554,-0.0003716760611698389258,0,-0.0003716760611698389258,0,0,0,-0.0003716760611698389258,0,-0.0003716760611698389258
159.1516224500548731,-0.0003716761592075005192,0,-0.0003716761592075005192,0,0,0,-0.0003716761592075005192,0,-0.0003716761592075005192
160.1986725977525907,-0.0003716791119481187202,0,-0.0003716791119481187202,0,0,0,-0.0003716791119481187202,0,-0.0003716791119481187202
161.2457227454503368,-0.0003716807113935038302,0,-0.0003716807113935038302,0,0,0,-0.0003716807113935038302,0,-0.0003716807113935038302
162.2927728931480544,-0.0003716807113935038302,0,-0.0003716807113935038302,0,0,0,-0.0003716807113935038302,0,-0.0003716807113935038302
163.3398230408458005,-0.0003716807113935038302,0,-0.0003716807113935038302,0,0,0,-0.0003716807113935038302,0,-0.0003716807113935038302
164.3868731885435182,-0.0003716807113935038302,0,-0.0003716807113935038302,0,0,0,-0.0003716807113935038302,0,-0.0003716807113935038302
165.4339233362412358,-0.0003716807113935038302,0,-0.0003716807113935038302,0,0,0,-0.0003716807113935038302,0,-0.0003716807113935038302
166.4809734839389819,-0.0003716807113935038302,0,-0.0003716807113935038302,0,0,0,-0.0003716807113935038302,0,-0.0003716807113935038302
167.5280236316366995,-0.0003716807113935038302,0,-0.0003716807113935038302,0,0,0,-0.0003716807113935038302,0,-0.0003716807113935038302
168.5750737793344456,-0.0003716807113935038302,0,-0.0003716807113935038302,0,0,0,-0.0003716807113935038302,0,-0.0003716807113935038302
169.6221239270321632,-0.0003716807113935038302,0,-0.0003716807113935038302,0,0,0,-0.0003716807113935038302,0,-0.0003716807113935038302
170.6691740747298809,-0.0003716807113935038302,0,-0.0003716807113935038302,0,0,0,-0.0003716807113935038302,0,-0.0003716807113935038302
171.716224222427627,-0.0003716807113935038302,0,-0.0003716807113935038302,0,0,0,-0.0003716807113935038302,0,-0.0003716807113935038302
172.7632743701253446,-0.0003716807113935038302,0,-0.0003716807113935038302,0,0,0,-0.0003716807113935038302,0,-0.0003716807113935038302
173.8103245178230907,-0.0003716806962166784305,0,-0.0003716806962166784305,0,0,0,-0.0003716806962166784305,0,-0.0003716806962166784305
174.8573746655208083,-0.0003716788694215348351,0,-0.0003716788694215348351,0,0,0,-0.0003716788694215348351,0,-0.0003716788694215348351
175.9044248132185544,-0.0003716780728793757805,0,-0.0003716780728793757805,0,0,0,-0.0003716780728793757805,0,-0.0003716780728793757805
176.951474960916272,-0.0003716791102700999936,0,-0.0003716791102700999936,0,0,0,-0.0003716791102700999936,0,-0.0003716791102700999936
177.9985251086139897,-0.000371677243646524613,0,-0.000371677243646524613,0,0,0,-0.000371677243646524613,0,-0.000371677243646524613
179.0455752563117358,-0.0003716756862376450728,0,-0.0003716756862376450728,0,0,0,-0.0003716756862376450728,0,-0.0003716756862376450728
180.0926254040094534,-0.0003716567883601057604,0,-0.0003716567883601057604,0,0,0,-0.0003716567883601057604,0,-0.0003716567883601057604
181.1396755517071995,-0.000371648990138452812,0,-0.000371648990138452812,0,0,0,-0.000371648990138452812,0,-0.000371648990138452812
182.1867256994049171,-0.0003716545391134030789,0,-0.0003716545391134030789,0,0,0,-0.0003716545391134030789,0,-0.0003716545391134030789
183.2337758471026348,-0.0003716807123541894628,0,-0.0003716807123541894628,0,0,0,-0.0003716807123541894628,0,-0.0003716807123541894628
184.2808259948003808,-0.0003716908896991264789,0,-0.0003716908896991264789,0,0,0,-0.0003716908896991264789,0,-0.0003716908896991264789
185.3278761424980985,-0.0003716816337811157042,0,-0.0003716816337811157042,0,0,0,-0.0003716816337811157042,0,-0.0003716816337811157042
186.3749262901958446,-0.0003716609725660365514,0,-0.0003716609725660365514,0,0,0,-0.0003716609725660365514,0,-0.0003716609725660365514
187.4219764378935622,-0.0003716705959441376768,0,-0.0003716705959441376768,0,0,0,-0.0003716705959441376768,0,-0.0003716705959441376768
188.4690265855913083,-0.0003716475124898642002,0,-0.0003716475124898642002,0,0,0,-0.0003716475124898642002,0,-0.0003716475124898642002
189.5160767332890259,-0.0003715941248338136896,0,-0.0003715941248338136896,0,0,0,-0.0003715941248338136896,0,-0.0003715941248338136896
190.5631268809867436,-0.0003715976178712803845,0,-0.0003715976178712803845,0,0,0,-0.0003715976178712803845,0,-0.0003715976178712803845
191.6101770286844896,-0.0003715539417838744089,0,-0.0003715539417838744089,0,0,0,-0.0003715539417838744089,0,-0.0003715539417838744089
192.6572271763822073,-0.0003715522427779785301,0,-0.0003715522427779785301,0,0,0,-0.0003715522427779785301,0,-0.0003715522427779785301
193.7042773240799534,-0.0003715573212164679281,0,-0.0003715573212164679281,0,0,0,-0.0003715573212164679281,0,-0.0003715573212164679281
194.751327471777671,-0.000371560315412633132,0,-0.000371560315412633132,0,0,0,-0.000371560315412633132,0,-0.000371560315412633132
195.7983776194753887,-0.0003715599589003097799,0,-0.0003715599589003097799,0,0,0,-0.0003715599589003097799,0,-0.0003715599589003097799
196.8454277671731347,-0.0003715599589003097799,0,-0.0003715599589003097799,0,0,0,-0.0003715599589003097799,0,-0.0003715599589003097799
197.8924779148708524,-0.0003715599589003097799,0,-0.0003715599589003097799,0,0,0,-0.0003715599589003097799,0,-0.0003715599589003097799
198.9395280625685984,-0.0003715599589003097799,0,-0.0003715599589003097799,0,0,0,-0.0003715599589003097799,0,-0.0003715599589003097799
199.9865782102663161,-0.0003715599589003097799,0,-0.0003715599589003097799,0,0,0,-0.0003715599589003097799,0,-0.0003715599589003097799
201.0336283579640622,-0.0003715599589003097799,0,-0.0003715599589003097799,0,0,0,-0.0003715599589003097799,0,-0.0003715599589003097799
202.0806785056617798,-0.0003715599589003097799,0,-0.0003715599589003097799,0,0,0,-0.0003715599589003097799,0,-0.0003715599589003097799
203.1277286533594975,-0.0003715599589003097799,0,-0.0003715599589003097799,0,0,0,-0.0003715599589003097799,0,-0.0003715599589003097799
204.1747788010572435,-0.0003715599589003097799,0,-0.0003715599589003097799,0,0,0,-0.0003715599589003097799,0,-0.0003715599589003097799
205.2218289487549612,-0.0003715599589003097799,0,-0.0003715599589003097799,0,0,0,-0.0003715599589003097799,0,-0.0003715599589003097799
206.2688790964527072,-0.0003715599589003097799,0,-0.0003715599589003097799,0,0,0,-0.0003715599589003097799,0,-0.0003715599589003097799
207.3159292441504249,-0.0003715599589003097799,0,-0.0003715599589003097799,0,0,0,-0.0003715599589003097799,0,-0.0003715599589003097799
208.3629793918481425,-0.0003715599589003097799,0,-0.0003715599589003097799,0,0,0,-0.0003715599589003097799,0,-0.0003715599589003097799
