The induced signal.
Time [ns],Total Prompt [fC/ns],Total Delayed [fC/ns], Total Signal [fC/ns]
0,-1.420681930098024226e-09,0,-1.420681930098024226e-09
0.01600000000000000033,-1.23905716519257214e-09,0,-1.23905716519257214e-09
0.03200000000000000067,-1.110203498785916855e-09,0,-1.110203498785916855e-09
0.048000000000000001,-1.280461993138994e-09,0,-1.280461993138994e-09
0.06400000000000000133,-1.081858441316038258e-09,0,-1.081858441316038258e-09
0.08000000000000000167,-1.092486003148574064e-09,0,-1.092486003148574064e-09
0.096000000000000002,-1.095522501562897722e-09,0,-1.095522501562897722e-09
0.1120000000000000023,-1.145028860598251774e-09,0,-1.145028860598251774e-09
0.1280000000000000027,-1.16278762867842394e-09,0,-1.16278762867842394e-09
0.1440000000000000169,-7.151717808353373281e-10,0,-7.151717808353373281e-10
0.1600000000000000033,-1.209408384724360058e-09,0,-1.209408384724360058e-09
0.1759999999999999898,-1.472822297522526439e-09,0,-1.472822297522526439e-09
0.192000000000000004,-1.252311572858308084e-09,0,-1.252311572858308084e-09
0.2080000000000000182,-1.51656310671877074e-09,0,-1.51656310671877074e-09
0.2240000000000000047,-7.047571451192091899e-10,0,-7.047571451192091899e-10
0.2399999999999999911,-9.470104211178560464e-10,0,-9.470104211178560464e-10
0.2560000000000000053,-1.467511585437115075e-09,0,-1.467511585437115075e-09
0.2720000000000000195,-1.34348671298858836e-09,0,-1.34348671298858836e-09
0.2880000000000000338,-1.36265396120362917e-09,0,-1.36265396120362917e-09
0.3039999999999999925,-1.293870846128964369e-09,0,-1.293870846128964369e-09
0.3200000000000000067,-1.441150444385024456e-09,0,-1.441150444385024456e-09
0.3360000000000000209,-9.551801450549121044e-10,0,-9.551801450549121044e-10
0.3519999999999999796,-1.698381099237685879e-09,0,-1.698381099237685879e-09
0.3679999999999999938,-1.33734648067956731e-09,0,-1.33734648067956731e-09
0.384000000000000008,-1.196648420775324237e-09,0,-1.196648420775324237e-09
0.4000000000000000222,-1.460384613884151613e-09,0,-1.460384613884151613e-09
0.4160000000000000364,-1.284627926471064721e-09,0,-1.284627926471064721e-09
0.4319999999999999951,-1.409239761832727164e-09,0,-1.409239761832727164e-09
0.4480000000000000093,-1.009995634579259877e-09,0,-1.009995634579259877e-09
0.4640000000000000235,-1.072801593067057816e-09,0,-1.072801593067057816e-09
0.4799999999999999822,-1.292050955693785863e-09,0,-1.292050955693785863e-09
0.4959999999999999964,-1.606072653379609382e-09,0,-1.606072653379609382e-09
0.5120000000000000107,-1.38133420543798494e-09,0,-1.38133420543798494e-09
0.5280000000000000249,-1.463015502153535352e-09,0,-1.463015502153535352e-09
0.5440000000000000391,-1.344964594189295143e-09,0,-1.344964594189295143e-09
0.5600000000000000533,-1.656381322800820432e-09,0,-1.656381322800820432e-09
0.5760000000000000675,-1.15658433447462195e-09,0,-1.15658433447462195e-09
0.5919999999999999707,-1.112706562958966454e-09,0,-1.112706562958966454e-09
0.6079999999999999849,-9.383939929298548008e-10,0,-9.383939929298548008e-10
0.6239999999999999991,-1.225007305213271751e-09,0,-1.225007305213271751e-09
0.6400000000000000133,-1.307498236889661828e-09,0,-1.307498236889661828e-09
0.6560000000000000275,-9.666783140735943746e-10,0,-9.666783140735943746e-10
0.6720000000000000417,-1.267155158565576116e-09,0,-1.267155158565576116e-09
0.688000000000000056,-1.408870676691355352e-09,0,-1.408870676691355352e-09
0.7039999999999999591,-1.621097608619909138e-09,0,-1.621097608619909138e-09
0.7199999999999999734,-1.473331885266767133e-09,0,-1.473331885266767133e-09
0.7359999999999999876,-1.471637122509249172e-09,0,-1.471637122509249172e-09
0.7520000000000000018,-1.354249397951732645e-09,0,-1.354249397951732645e-09
0.768000000000000016,-1.211222685342622706e-09,0,-1.211222685342622706e-09
