The induced signal.
Time [ns],Total Prompt [fC/ns],Total Delayed [fC/ns], Total Signal [fC/ns]
0,-1.50562080651406374e-12,0,-1.50562080651406374e-12
0.01600000000000000033,-2.336773693634453067e-12,0,-2.336773693634453067e-12
0.03200000000000000067,-5.195650729381666576e-13,0,-5.195650729381666576e-13
0.048000000000000001,-1.358146737945325646e-12,0,-1.358146737945325646e-12
0.06400000000000000133,-4.172384952800517372e-12,0,-4.172384952800517372e-12
0.08000000000000000167,-1.585079447626992733e-12,0,-1.585079447626992733e-12
0.096000000000000002,-6.048616724426553867e-13,0,-6.048616724426553867e-13
0.1120000000000000023,-1.661723126940470093e-12,0,-1.661723126940470093e-12
0.1280000000000000027,-9.088246627534443727e-14,0,-9.088246627534443727e-14
0.1440000000000000169,-2.631039450374597455e-12,0,-2.631039450374597455e-12
0.1600000000000000033,-1.813501319750063836e-12,0,-1.813501319750063836e-12
0.1759999999999999898,-1.239010339274783436e-12,0,-1.239010339274783436e-12
0.192000000000000004,-1.934605466163649757e-12,0,-1.934605466163649757e-12
0.2080000000000000182,-1.474577236434714543e-12,0,-1.474577236434714543e-12
0.2240000000000000047,-2.449352930086598069e-12,0,-2.449352930086598069e-12
0.2399999999999999911,-1.360482039905843946e-12,0,-1.360482039905843946e-12
0.2560000000000000053,-1.741610793006772506e-12,0,-1.741610793006772506e-12
0.2720000000000000195,-1.125705041756822105e-12,0,-1.125705041756822105e-12
0.2880000000000000338,-2.022177425268355536e-13,0,-2.022177425268355536e-13
0.3039999999999999925,-8.330886916239509361e-13,0,-8.330886916239509361e-13
0.3200000000000000067,-1.355998454495545473e-12,0,-1.355998454495545473e-12
0.3360000000000000209,-2.002603488073272074e-12,0,-2.002603488073272074e-12
0.3519999999999999796,-2.236691987229689827e-12,0,-2.236691987229689827e-12
0.3679999999999999938,-2.266540046958125068e-12,0,-2.266540046958125068e-12
0.384000000000000008,-2.452595625613605415e-12,0,-2.452595625613605415e-12
0.4000000000000000222,-1.163866158543264514e-12,0,-1.163866158543264514e-12
0.4160000000000000364,-1.142284146171540976e-12,0,-1.142284146171540976e-12
0.4319999999999999951,-7.884221483781115876e-13,0,-7.884221483781115876e-13
0.4480000000000000093,-6.409558243147109936e-13,0,-6.409558243147109936e-13
0.4640000000000000235,-1.379699267486607074e-12,0,-1.379699267486607074e-12
0.4799999999999999822,6.128137512712313348e-14,0,6.128137512712313348e-14
0.4959999999999999964,-1.020020987297635286e-12,0,-1.020020987297635286e-12
0.5120000000000000107,-3.69427355919515032e-12,0,-3.69427355919515032e-12
0.5280000000000000249,-1.837059005870099009e-12,0,-1.837059005870099009e-12
