The cumulative induced charge.
Time [ns],Total Prompt [fC],Total Delayed [fC], Total Charge [fC],Electron Prompt [fC],Electron Delayed [fC],Electron Charge [fC],Ion Prompt [fC],Ion Delayed [fC],Ion Charge [fC]
38.74085546481598641,-0.03226200889609030092,0,-0.03226200889609030092,-0.03064785287676616288,0,-0.03064785287676616288,-0.001614156019324089909,0,-0.001614156019324089909
39.78790561251371827,-0.03232167814334411388,0,-0.03232167814334411388,-0.03064785287676616288,0,-0.03064785287676616288,-0.001673825266577904812,0,-0.001673825266577904812
40.83495576021145013,-0.03238135000383794704,0,-0.03238135000383794704,-0.03064785287676616288,0,-0.03064785287676616288,-0.001733497127071738624,0,-0.001733497127071738624
41.88200590790917488,-0.03244101599097110045,0,-0.03244101599097110045,-0.03064785287676616288,0,-0.03064785287676616288,-0.001793163114204891816,0,-0.001793163114204891816
42.92905605560690674,-0.03250068252875476515,0,-0.03250068252875476515,-0.03064785287676616288,0,-0.03064785287676616288,-0.001852829651988556524,0,-0.001852829651988556524
43.9761062033046386,-0.03256035064114381344,0,-0.03256035064114381344,-0.03064785287676616288,0,-0.03064785287676616288,-0.001912497764377605897,0,-0.001912497764377605897
45.02315635100236335,-0.03261999974964657767,0,-0.03261999974964657767,-0.03064785287676616288,0,-0.03064785287676616288,-0.001972146872880372725,0,-0.001972146872880372725
46.07020649870009521,-0.03267963232369607007,0,-0.03267963232369607007,-0.03064785287676616288,0,-0.03064785287676616288,-0.002031779446929868164,0,-0.002031779446929868164
47.11725664639782707,-0.03273925229861229108,0,-0.03273925229861229108,-0.03064785287676616288,0,-0.03064785287676616288,-0.002091399421846089172,0,-0.002091399421846089172
48.16430679409555182,-0.03279887325692101147,0,-0.03279887325692101147,-0.03064785287676616288,0,-0.03064785287676616288,-0.002151020380154808689,0,-0.002151020380154808689
49.21135694179328368,-0.03285850745051768773,0,-0.03285850745051768773,-0.03064785287676616288,0,-0.03064785287676616288,-0.002210654573751482353,0,-0.002210654573751482353
50.25840708949101554,-0.03291813829663876173,0,-0.03291813829663876173,-0.03064785287676616288,0,-0.03064785287676616288,-0.00227028541987255722,0,-0.00227028541987255722
51.30545723718874029,-0.0329777670866226863,0,-0.0329777670866226863,-0.03064785287676616288,0,-0.03064785287676616288,-0.002329914209856486125,0,-0.002329914209856486125
52.35250738488647215,-0.0330373960450853002,0,-0.0330373960450853002,-0.03064785287676616288,0,-0.03064785287676616288,-0.002389543168319098292,0,-0.002389543168319098292
53.39955753258419691,-0.0330970250035479141,0,-0.0330970250035479141,-0.03064785287676616288,0,-0.03064785287676616288,-0.002449172126781710892,0,-0.002449172126781710892
54.44660768028192876,-0.033156653962010528,0,-0.033156653962010528,-0.03064785287676616288,0,-0.03064785287676616288,-0.002508801085244323058,0,-0.002508801085244323058
55.49365782797966062,-0.03321628292047314884,0,-0.03321628292047314884,-0.03064785287676616288,0,-0.03064785287676616288,-0.002568430043706935225,0,-0.002568430043706935225
56.54070797567738538,-0.03327591187893576274,0,-0.03327591187893576274,-0.03064785287676616288,0,-0.03064785287676616288,-0.002628059002169547825,0,-0.002628059002169547825
57.58775812337511724,-0.03333554083739837665,0,-0.03333554083739837665,-0.03064785287676616288,0,-0.03064785287676616288,-0.002687687960632159992,0,-0.002687687960632159992
58.6348082710728491,-0.03339516979586099055,0,-0.03339516979586099055,-0.03064785287676616288,0,-0.03064785287676616288,-0.002747316919094772159,0,-0.002747316919094772159
59.68185841877057385,-0.03345479875432360445,0,-0.03345479875432360445,-0.03064785287676616288,0,-0.03064785287676616288,-0.002806945877557384325,0,-0.002806945877557384325
60.72890856646830571,-0.03351442771278621835,0,-0.03351442771278621835,-0.03064785287676616288,0,-0.03064785287676616288,-0.002866574836019996492,0,-0.002866574836019996492
61.77595871416603757,-0.03357405667124883225,0,-0.03357405667124883225,-0.03064785287676616288,0,-0.03064785287676616288,-0.002926203794482608658,0,-0.002926203794482608658
62.82300886186376232,-0.03363368562971144615,0,-0.03363368562971144615,-0.03064785287676616288,0,-0.03064785287676616288,-0.002985832752945220825,0,-0.002985832752945220825
63.87005900956149418,-0.03369331458817405311,0,-0.03369331458817405311,-0.03064785287676616288,0,-0.03064785287676616288,-0.003045461711407833425,0,-0.003045461711407833425
64.91710915725921893,-0.03375294354663667395,0,-0.03375294354663667395,-0.03064785287676616288,0,-0.03064785287676616288,-0.003105090669870445592,0,-0.003105090669870445592
65.96415930495695079,-0.03381257250509928786,0,-0.03381257250509928786,-0.03064785287676616288,0,-0.03064785287676616288,-0.003164719628333057758,0,-0.003164719628333057758
67.01120945265468265,-0.03387220146356190176,0,-0.03387220146356190176,-0.03064785287676616288,0,-0.03064785287676616288,-0.003224348586795669925,0,-0.003224348586795669925
68.05825960035241451,-0.03393183042202451566,0,-0.03393183042202451566,-0.03064785287676616288,0,-0.03064785287676616288,-0.003283977545258282092,0,-0.003283977545258282092
69.10530974805014637,-0.03399145957266020562,0,-0.03399145957266020562,-0.03064785287676616288,0,-0.03064785287676616288,-0.003343606695893975959,0,-0.003343606695893975959
70.15235989574786402,-0.03405108890518340065,0,-0.03405108890518340065,-0.03064785287676616288,0,-0.03064785287676616288,-0.003403236028417167078,0,-0.003403236028417167078
71.19941004344559587,-0.0341107217823076736,0,-0.0341107217823076736,-0.03064785287676616288,0,-0.03064785287676616288,-0.003462868905541443935,0,-0.003462868905541443935
72.24646019114332773,-0.03417035735352612347,0,-0.03417035735352612347,-0.03064785287676616288,0,-0.03064785287676616288,-0.003522504476759891201,0,-0.003522504476759891201
73.29351033884105959,-0.03422999067166701548,0,-0.03422999067166701548,-0.03064785287676616288,0,-0.03064785287676616288,-0.003582137794900780176,0,-0.003582137794900780176
74.34056048653879145,-0.03428962471095999692,0,-0.03428962471095999692,-0.03064785287676616288,0,-0.03064785287676616288,-0.003641771834193763355,0,-0.003641771834193763355
75.38761063423652331,-0.0343492667267006474,0,-0.0343492667267006474,-0.03064785287676616288,0,-0.03064785287676616288,-0.003701413849934411231,0,-0.003701413849934411231
76.43466078193424096,-0.03440890471965295239,0,-0.03440890471965295239,-0.03064785287676616288,0,-0.03064785287676616288,-0.003761051842886715783,0,-0.003761051842886715783
77.48171092963197282,-0.03446853923447693729,0,-0.03446853923447693729,-0.03064785287676616288,0,-0.03064785287676616288,-0.00382068635771069939,0,-0.00382068635771069939
78.52876107732970468,-0.03452817876143062653,0,-0.03452817876143062653,-0.03064785287676616288,0,-0.03064785287676616288,-0.003880325884664396867,0,-0.003880325884664396867
79.57581122502743654,-0.03458781444602472555,0,-0.03458781444602472555,-0.03064785287676616288,0,-0.03064785287676616288,-0.003939961569258495881,0,-0.003939961569258495881
80.62286137272516839,-0.03464746868267253727,0,-0.03464746868267253727,-0.03064785287676616288,0,-0.03064785287676616288,-0.003999615805906308469,0,-0.003999615805906308469
81.66991152042290025,-0.03470713499286260523,0,-0.03470713499286260523,-0.03064785287676616288,0,-0.03064785287676616288,-0.004059282116096373828,0,-0.004059282116096373828
82.7169616681206179,-0.03476678644186588507,0,-0.03476678644186588507,-0.03064785287676616288,0,-0.03064785287676616288,-0.004118933565099658009,0,-0.004118933565099658009
83.76401181581834976,-0.03482643216862530561,0,-0.03482643216862530561,-0.03064785287676616288,0,-0.03064785287676616288,-0.004178579291859074209,0,-0.004178579291859074209
84.81106196351608162,-0.03488608151058348456,0,-0.03488608151058348456,-0.03064785287676616288,0,-0.03064785287676616288,-0.004238228633817256626,0,-0.004238228633817256626
85.85811211121381348,-0.03494573758739107083,0,-0.03494573758739107083,-0.03064785287676616288,0,-0.03064785287676616288,-0.004297884710624835097,0,-0.004297884710624835097
86.90516225891154534,-0.03500539520722698028,0,-0.03500539520722698028,-0.03064785287676616288,0,-0.03064785287676616288,-0.004357542330460748015,0,-0.004357542330460748015
87.9522124066092772,-0.03506505282706288973,0,-0.03506505282706288973,-0.03064785287676616288,0,-0.03064785287676616288,-0.004417199950296660932,0,-0.004417199950296660932
88.99926255430699484,-0.03512471044689880612,0,-0.03512471044689880612,-0.03064785287676616288,0,-0.03064785287676616288,-0.004476857570132573849,0,-0.004476857570132573849
90.0463127020047267,-0.03518436806673471556,0,-0.03518436806673471556,-0.03064785287676616288,0,-0.03064785287676616288,-0.004536515189968486766,0,-0.004536515189968486766
91.09336284970245856,-0.03524402568657063195,0,-0.03524402568657063195,-0.03064785287676616288,0,-0.03064785287676616288,-0.004596172809804398816,0,-0.004596172809804398816
92.14041299740019042,-0.0353036833064065414,0,-0.0353036833064065414,-0.03064785287676616288,0,-0.03064785287676616288,-0.004655830429640311734,0,-0.004655830429640311734
93.18746314509792228,-0.03536334092624245085,0,-0.03536334092624245085,-0.03064785287676616288,0,-0.03064785287676616288,-0.004715488049476224651,0,-0.004715488049476224651
94.23451329279565414,-0.03542299854607836723,0,-0.03542299854607836723,-0.03064785287676616288,0,-0.03064785287676616288,-0.004775145669312137568,0,-0.004775145669312137568
95.28156344049337179,-0.03548265616591427668,0,-0.03548265616591427668,-0.03064785287676616288,0,-0.03064785287676616288,-0.004834803289148050486,0,-0.004834803289148050486
96.32861358819110364,-0.03554231378575019307,0,-0.03554231378575019307,-0.03064785287676616288,0,-0.03064785287676616288,-0.004894460908983963403,0,-0.004894460908983963403
97.3756637358888355,-0.03560197140558610251,0,-0.03560197140558610251,-0.03064785287676616288,0,-0.03064785287676616288,-0.00495411852881987632,0,-0.00495411852881987632
98.42271388358656736,-0.03566162902542201196,0,-0.03566162902542201196,-0.03064785287676616288,0,-0.03064785287676616288,-0.005013776148655789237,0,-0.005013776148655789237
99.46976403128429922,-0.03572128664525792835,0,-0.03572128664525792835,-0.03064785287676616288,0,-0.03064785287676616288,-0.005073433768491703022,0,-0.005073433768491703022
100.5168141789820311,-0.0357809442650938378,0,-0.0357809442650938378,-0.03064785287676616288,0,-0.03064785287676616288,-0.005133091388327615939,0,-0.005133091388327615939
101.5638643266797487,-0.03584060188492975418,0,-0.03584060188492975418,-0.03064785287676616288,0,-0.03064785287676616288,-0.005192749008163529724,0,-0.005192749008163529724
102.6109144743774806,-0.03590025950476566363,0,-0.03590025950476566363,-0.03064785287676616288,0,-0.03064785287676616288,-0.005252406627999442641,0,-0.005252406627999442641
103.6579646220752124,-0.03595991712460157308,0,-0.03595991712460157308,-0.03064785287676616288,0,-0.03064785287676616288,-0.005312064247835356426,0,-0.005312064247835356426
104.7050147697729443,-0.03601957640654620402,0,-0.03601957640654620402,-0.03064785287676616288,0,-0.03064785287676616288,-0.005371723529779987363,0,-0.005371723529779987363
105.7520649174706762,-0.03607923447079606355,0,-0.03607923447079606355,-0.03064785287676616288,0,-0.03064785287676616288,-0.005431381594029845161,0,-0.005431381594029845161
106.7991150651683938,-0.03613888829877177911,0,-0.03613888829877177911,-0.03064785287676616288,0,-0.03064785287676616288,-0.005491035422005558983,0,-0.005491035422005558983
107.8461652128661257,-0.0361985401431353937,0,-0.0361985401431353937,-0.03064785287676616288,0,-0.03064785287676616288,-0.005550687266369176177,0,-0.005550687266369176177
108.8932153605638575,-0.03625818997866955135,0,-0.03625818997866955135,-0.03064785287676616288,0,-0.03064785287676616288,-0.005610337101903331222,0,-0.005610337101903331222
109.9402655082615894,-0.03631783749221417085,0,-0.03631783749221417085,-0.03064785287676616288,0,-0.03064785287676616288,-0.005669984615447950724,0,-0.005669984615447950724
110.9873156559593212,-0.0363774829532468591,0,-0.0363774829532468591,-0.03064785287676616288,0,-0.03064785287676616288,-0.00572963007648064071,0,-0.00572963007648064071
112.0343658036570531,-0.03643713009422715199,0,-0.03643713009422715199,-0.03064785287676616288,0,-0.03064785287676616288,-0.005789277217460935335,0,-0.005789277217460935335
113.0814159513547708,-0.03649676767707601271,0,-0.03649676767707601271,-0.03064785287676616288,0,-0.03064785287676616288,-0.005848914800309795194,0,-0.005848914800309795194
114.1284660990525026,-0.03655640646582714731,0,-0.03655640646582714731,-0.03064785287676616288,0,-0.03064785287676616288,-0.005908553589060932393,0,-0.005908553589060932393
115.1755162467502345,-0.03661607204123695086,0,-0.03661607204123695086,-0.03064785287676616288,0,-0.03064785287676616288,-0.005968219164470735076,0,-0.005968219164470735076
116.2225663944479663,-0.0366757313079291089,0,-0.0366757313079291089,-0.03064785287676616288,0,-0.03064785287676616288,-0.006027878431162893118,0,-0.006027878431162893118
117.2696165421456982,-0.03673540316951180718,0,-0.03673540316951180718,-0.03064785287676616288,0,-0.03064785287676616288,-0.00608755029274558792,0,-0.00608755029274558792
118.31666668984343,-0.03679507700037164264,0,-0.03679507700037164264,-0.03064785287676616288,0,-0.03064785287676616288,-0.006147224123605424251,0,-0.006147224123605424251
119.3637168375411477,-0.03685474122086122156,0,-0.03685474122086122156,-0.03064785287676616288,0,-0.03064785287676616288,-0.006206888344095001439,0,-0.006206888344095001439
120.4107669852388796,-0.03691440330381182133,0,-0.03691440330381182133,-0.03064785287676616288,0,-0.03064785287676616288,-0.006266550427045604679,0,-0.006266550427045604679
121.4578171329366114,-0.03697406392337627273,0,-0.03697406392337627273,-0.03064785287676616288,0,-0.03064785287676616288,-0.006326211046610055212,0,-0.006326211046610055212
122.5048672806343433,-0.03703372454294072413,0,-0.03703372454294072413,-0.03064785287676616288,0,-0.03064785287676616288,-0.006385871666174505745,0,-0.006385871666174505745
123.5519174283320751,-0.03709338516250517553,0,-0.03709338516250517553,-0.03064785287676616288,0,-0.03064785287676616288,-0.006445532285738956278,0,-0.006445532285738956278
124.598967576029807,-0.03715304578206962693,0,-0.03715304578206962693,-0.03064785287676616288,0,-0.03064785287676616288,-0.006505192905303406811,0,-0.006505192905303406811
125.6460177237275246,-0.03721270640163407833,0,-0.03721270640163407833,-0.03064785287676616288,0,-0.03064785287676616288,-0.006564853524867857344,0,-0.006564853524867857344
126.6930678714252565,-0.03727236702119852974,0,-0.03727236702119852974,-0.03064785287676616288,0,-0.03064785287676616288,-0.006624514144432307877,0,-0.006624514144432307877
127.7401180191229884,-0.03733202764076298114,0,-0.03733202764076298114,-0.03064785287676616288,0,-0.03064785287676616288,-0.006684174763996756675,0,-0.006684174763996756675
128.7871681668207202,-0.0373916882603274256,0,-0.0373916882603274256,-0.03064785287676616288,0,-0.03064785287676616288,-0.006743835383561206341,0,-0.006743835383561206341
129.8342183145184379,-0.037451348879891877,0,-0.037451348879891877,-0.03064785287676616288,0,-0.03064785287676616288,-0.006803496003125656007,0,-0.006803496003125656007
130.8812684622161839,-0.03751100949945632146,0,-0.03751100949945632146,-0.03064785287676616288,0,-0.03064785287676616288,-0.006863156622690104805,0,-0.006863156622690104805
131.9283186099139016,-0.03757067011902077286,0,-0.03757067011902077286,-0.03064785287676616288,0,-0.03064785287676616288,-0.006922817242254554471,0,-0.006922817242254554471
132.9753687576116477,-0.03763033073858521732,0,-0.03763033073858521732,-0.03064785287676616288,0,-0.03064785287676616288,-0.006982477861819003269,0,-0.006982477861819003269
134.0224189053093653,-0.03768999135814966178,0,-0.03768999135814966178,-0.03064785287676616288,0,-0.03064785287676616288,-0.007042138481383452935,0,-0.007042138481383452935
135.0694690530070829,-0.03774965197771411318,0,-0.03774965197771411318,-0.03064785287676616288,0,-0.03064785287676616288,-0.0071017991009479026,0,-0.0071017991009479026
136.116519200704829,-0.03780931259727855764,0,-0.03780931259727855764,-0.03064785287676616288,0,-0.03064785287676616288,-0.007161459720512351398,0,-0.007161459720512351398
137.1635693484025467,-0.03786897321684300904,0,-0.03786897321684300904,-0.03064785287676616288,0,-0.03064785287676616288,-0.007221120340076801064,0,-0.007221120340076801064
138.2106194961002927,-0.03792863383640745351,0,-0.03792863383640745351,-0.03064785287676616288,0,-0.03064785287676616288,-0.00728078095964125073,0,-0.00728078095964125073
139.2576696437980104,-0.03798829377476513336,0,-0.03798829377476513336,-0.03064785287676616288,0,-0.03064785287676616288,-0.007340440897998929716,0,-0.007340440897998929716
140.304719791495728,-0.03804795417436401817,0,-0.03804795417436401817,-0.03064785287676616288,0,-0.03064785287676616288,-0.007400101297597807583,0,-0.007400101297597807583
141.3517699391934741,-0.03810761652594488874,0,-0.03810761652594488874,-0.03064785287676616288,0,-0.03064785287676616288,-0.007459763649178685098,0,-0.007459763649178685098
142.3988200868911917,-0.03816728826642733219,0,-0.03816728826642733219,-0.03064785287676616288,0,-0.03064785287676616288,-0.00751943538966112681,0,-0.00751943538966112681
143.4458702345889378,-0.03822696353560151722,0,-0.03822696353560151722,-0.03064785287676616288,0,-0.03064785287676616288,-0.007579110658835311841,0,-0.007579110658835311841
144.4929203822866555,-0.0382866354096455877,0,-0.0382866354096455877,-0.03064785287676616288,0,-0.03064785287676616288,-0.007638782532879386661,0,-0.007638782532879386661
145.5399705299844015,-0.0383463042762039602,0,-0.0383463042762039602,-0.03064785287676616288,0,-0.03064785287676616288,-0.00769845139943776003,0,-0.00769845139943776003
146.5870206776821192,-0.03840597597771727018,0,-0.03840597597771727018,-0.03064785287676616288,0,-0.03064785287676616288,-0.007758123100951072604,0,-0.007758123100951072604
147.6340708253798368,-0.03846564801205764467,0,-0.03846564801205764467,-0.03064785287676616288,0,-0.03064785287676616288,-0.007817795135291447095,0,-0.007817795135291447095
148.6811209730775829,-0.03852531523819250486,0,-0.03852531523819250486,-0.03064785287676616288,0,-0.03064785287676616288,-0.007877462361426305557,0,-0.007877462361426305557
149.7281711207753006,-0.03858498023929513715,0,-0.03858498023929513715,-0.03064785287676616288,0,-0.03064785287676616288,-0.007937127362528936109,0,-0.007937127362528936109
150.7752212684730466,-0.03864462066062682166,0,-0.03864462066062682166,-0.03064785287676616288,0,-0.03064785287676616288,-0.007996767783860625825,0,-0.007996767783860625825
151.8222714161707643,-0.0387042538782279219,0,-0.0387042538782279219,-0.03064785287676616288,0,-0.03064785287676616288,-0.008056401001461726066,0,-0.008056401001461726066
152.8693215638684819,-0.03876389798142686888,0,-0.03876389798142686888,-0.03064785287676616288,0,-0.03064785287676616288,-0.008116045104660674775,0,-0.008116045104660674775
153.916371711566228,-0.03882353844201968246,0,-0.03882353844201968246,-0.03064785287676616288,0,-0.03064785287676616288,-0.008175685565253481418,0,-0.008175685565253481418
154.9634218592639456,-0.03888318307050231404,0,-0.03888318307050231404,-0.03064785287676616288,0,-0.03064785287676616288,-0.008235330193736112997,0,-0.008235330193736112997
156.0104720069616917,-0.03894282693828399894,0,-0.03894282693828399894,-0.03064785287676616288,0,-0.03064785287676616288,-0.008294974061517803102,0,-0.008294974061517803102
157.0575221546594094,-0.03900247081396852888,0,-0.03900247081396852888,-0.03064785287676616288,0,-0.03064785287676616288,-0.008354617937202333047,0,-0.008354617937202333047
158.1045723023571554,-0.03906211468965305883,0,-0.03906211468965305883,-0.03064785287676616288,0,-0.03064785287676616288,-0.008414261812886861258,0,-0.008414261812886861258
159.1516224500548731,-0.03912175856533758878,0,-0.03912175856533758878,-0.03064785287676616288,0,-0.03064785287676616288,-0.008473905688571389469,0,-0.008473905688571389469
160.1986725977525907,-0.03918140244102211872,0,-0.03918140244102211872,-0.03064785287676616288,0,-0.03064785287676616288,-0.00853354956425591768,0,-0.00853354956425591768
161.2457227454503368,-0.03924104631670664867,0,-0.03924104631670664867,-0.03064785287676616288,0,-0.03064785287676616288,-0.008593193439940447625,0,-0.008593193439940447625
162.2927728931480544,-0.03930069019239117861,0,-0.03930069019239117861,-0.03064785287676616288,0,-0.03064785287676616288,-0.008652837315624975836,0,-0.008652837315624975836
163.3398230408458005,-0.03936033406807570856,0,-0.03936033406807570856,-0.03064785287676616288,0,-0.03064785287676616288,-0.008712481191309504047,0,-0.008712481191309504047
164.3868731885435182,-0.0394199779437602385,0,-0.0394199779437602385,-0.03064785287676616288,0,-0.03064785287676616288,-0.008772125066994032258,0,-0.008772125066994032258
165.4339233362412358,-0.03947962181944476151,0,-0.03947962181944476151,-0.03064785287676616288,0,-0.03064785287676616288,-0.008831768942678560469,0,-0.008831768942678560469
166.4809734839389819,-0.03953926569512929146,0,-0.03953926569512929146,-0.03064785287676616288,0,-0.03064785287676616288,-0.008891412818363090415,0,-0.008891412818363090415
167.5280236316366995,-0.0395989095708138214,0,-0.0395989095708138214,-0.03064785287676616288,0,-0.03064785287676616288,-0.008951056694047618625,0,-0.008951056694047618625
168.5750737793344456,-0.03965855344649835135,0,-0.03965855344649835135,-0.03064785287676616288,0,-0.03064785287676616288,-0.009010700569732146836,0,-0.009010700569732146836
169.6221239270321632,-0.03971819732218288129,0,-0.03971819732218288129,-0.03064785287676616288,0,-0.03064785287676616288,-0.009070344445416675047,0,-0.009070344445416675047
170.6691740747298809,-0.03977784119786741124,0,-0.03977784119786741124,-0.03064785287676616288,0,-0.03064785287676616288,-0.009129988321101204993,0,-0.009129988321101204993
171.716224222427627,-0.03983748507355194118,0,-0.03983748507355194118,-0.03064785287676616288,0,-0.03064785287676616288,-0.009189632196785733204,0,-0.009189632196785733204
172.7632743701253446,-0.03989712894923647113,0,-0.03989712894923647113,-0.03064785287676616288,0,-0.03064785287676616288,-0.009249276072470261414,0,-0.009249276072470261414
173.8103245178230907,-0.03995677272175228445,0,-0.03995677272175228445,-0.03064785287676616288,0,-0.03064785287676616288,-0.009308919844986076469,0,-0.009308919844986076469
