The induced signal.
Time [ns],Total Prompt [fC/ns],Total Delayed [fC/ns], Total Signal [fC/ns],Electron Prompt [fC/ns],Electron Delayed [fC/ns],Electron Signal [fC/ns],Ion Prompt [fC/ns],Ion Delayed [fC/ns],Ion Signal [fC/ns]
26.17625369244323608,-5.698884574660826907e-05,0,-5.698884574660826907e-05,0,0,0,-5.698884574660826907e-05,0,-5.698884574660826907e-05
27.22330384014096438,-5.698884574660826907e-05,0,-5.698884574660826907e-05,0,0,0,-5.698884574660826907e-05,0,-5.698884574660826907e-05
28.27035398783869269,-5.698884574660826907e-05,0,-5.698884574660826907e-05,0,0,0,-5.698884574660826907e-05,0,-5.698884574660826907e-05
29.31740413553642455,-5.698884574660826907e-05,0,-5.698884574660826907e-05,0,0,0,-5.698884574660826907e-05,0,-5.698884574660826907e-05
30.36445428323415285,-5.698884574660826907e-05,0,-5.698884574660826907e-05,0,0,0,-5.698884574660826907e-05,0,-5.698884574660826907e-05
31.41150443093188116,-5.698884574660844526e-05,0,-5.698884574660844526e-05,0,0,0,-5.698884574660844526e-05,0,-5.698884574660844526e-05
32.45855457862960947,-5.698884574660847914e-05,0,-5.698884574660847914e-05,0,0,0,-5.698884574660847914e-05,0,-5.698884574660847914e-05
33.50560472632734133,-5.698884574660847914e-05,0,-5.698884574660847914e-05,0,0,0,-5.698884574660847914e-05,0,-5.698884574660847914e-05
34.55265487402507318,-5.698921008170908795e-05,0,-5.698921008170908795e-05,0,0,0,-5.698921008170908795e-05,0,-5.698921008170908795e-05
35.59970502172279794,-5.699110687875683188e-05,0,-5.699110687875683188e-05,0,0,0,-5.699110687875683188e-05,0,-5.699110687875683188e-05
36.6467551694205298,-5.698879047023609192e-05,0,-5.698879047023609192e-05,0,0,0,-5.698879047023609192e-05,0,-5.698879047023609192e-05
37.69380531711826166,-5.698425181664400229e-05,0,-5.698425181664400229e-05,0,0,0,-5.698425181664400229e-05,0,-5.698425181664400229e-05
38.74085546481598641,-5.69851187743767245e-05,0,-5.69851187743767245e-05,0,0,0,-5.69851187743767245e-05,0,-5.69851187743767245e-05
39.78790561251371827,-5.698795552917559464e-05,0,-5.698795552917559464e-05,0,0,0,-5.698795552917559464e-05,0,-5.698795552917559464e-05
40.83495576021145013,-5.69904513408849692e-05,0,-5.69904513408849692e-05,0,0,0,-5.69904513408849692e-05,0,-5.69904513408849692e-05
41.88200590790917488,-5.698484190499156541e-05,0,-5.698484190499156541e-05,0,0,0,-5.698484190499156541e-05,0,-5.698484190499156541e-05
42.92905605560690674,-5.698536781152314549e-05,0,-5.698536781152314549e-05,0,0,0,-5.698536781152314549e-05,0,-5.698536781152314549e-05
43.9761062033046386,-5.698687166058712675e-05,0,-5.698687166058712675e-05,0,0,0,-5.698687166058712675e-05,0,-5.698687166058712675e-05
45.02315635100236335,-5.696872173116484351e-05,0,-5.696872173116484351e-05,0,0,0,-5.696872173116484351e-05,0,-5.696872173116484351e-05
46.07020649870009521,-5.695293026854196717e-05,0,-5.695293026854196717e-05,0,0,0,-5.695293026854196717e-05,0,-5.695293026854196717e-05
47.11725664639782707,-5.694089728874425575e-05,0,-5.694089728874425575e-05,0,0,0,-5.694089728874425575e-05,0,-5.694089728874425575e-05
48.16430679409555182,-5.694183649160938044e-05,0,-5.694183649160938044e-05,0,0,0,-5.694183649160938044e-05,0,-5.694183649160938044e-05
49.21135694179328368,-5.695447703989951613e-05,0,-5.695447703989951613e-05,0,0,0,-5.695447703989951613e-05,0,-5.695447703989951613e-05
50.25840708949101554,-5.695127998615171264e-05,0,-5.695127998615171264e-05,0,0,0,-5.695127998615171264e-05,0,-5.695127998615171264e-05
51.30545723718874029,-5.69493162433925838e-05,0,-5.69493162433925838e-05,0,0,0,-5.69493162433925838e-05,0,-5.69493162433925838e-05
52.35250738488647215,-5.694947715133364861e-05,0,-5.694947715133364861e-05,0,0,0,-5.694947715133364861e-05,0,-5.694947715133364861e-05
53.39955753258419691,-5.694947715133364861e-05,0,-5.694947715133364861e-05,0,0,0,-5.694947715133364861e-05,0,-5.694947715133364861e-05
54.44660768028192876,-5.694947715133364861e-05,0,-5.694947715133364861e-05,0,0,0,-5.694947715133364861e-05,0,-5.694947715133364861e-05
55.49365782797966062,-5.694947715133364861e-05,0,-5.694947715133364861e-05,0,0,0,-5.694947715133364861e-05,0,-5.694947715133364861e-05
56.54070797567738538,-5.694947715133364861e-05,0,-5.694947715133364861e-05,0,0,0,-5.694947715133364861e-05,0,-5.694947715133364861e-05
57.58775812337511724,-5.694947715133364861e-05,0,-5.694947715133364861e-05,0,0,0,-5.694947715133364861e-05,0,-5.694947715133364861e-05
58.6348082710728491,-5.694947715133364861e-05,0,-5.694947715133364861e-05,0,0,0,-5.694947715133364861e-05,0,-5.694947715133364861e-05
59.68185841877057385,-5.694947715133364861e-05,0,-5.694947715133364861e-05,0,0,0,-5.694947715133364861e-05,0,-5.694947715133364861e-05
60.72890856646830571,-5.694947715133364861e-05,0,-5.694947715133364861e-05,0,0,0,-5.694947715133364861e-05,0,-5.694947715133364861e-05
61.77595871416603757,-5.694947715133364861e-05,0,-5.694947715133364861e-05,0,0,0,-5.694947715133364861e-05,0,-5.694947715133364861e-05
62.82300886186376232,-5.694947715133364861e-05,0,-5.694947715133364861e-05,0,0,0,-5.694947715133364861e-05,0,-5.694947715133364861e-05
63.87005900956149418,-5.694947715133348598e-05,0,-5.694947715133348598e-05,0,0,0,-5.694947715133348598e-05,0,-5.694947715133348598e-05
64.91710915725921893,-5.694947715133364861e-05,0,-5.694947715133364861e-05,0,0,0,-5.694947715133364861e-05,0,-5.694947715133364861e-05
65.96415930495695079,-5.694947715133364861e-05,0,-5.694947715133364861e-05,0,0,0,-5.694947715133364861e-05,0,-5.694947715133364861e-05
67.01120945265468265,-5.694947715133364861e-05,0,-5.694947715133364861e-05,0,0,0,-5.694947715133364861e-05,0,-5.694947715133364861e-05
68.05825960035241451,-5.694947715133364861e-05,0,-5.694947715133364861e-05,0,0,0,-5.694947715133364861e-05,0,-5.694947715133364861e-05
69.10530974805014637,-5.694966068894329243e-05,0,-5.694966068894329243e-05,0,0,0,-5.694966068894329243e-05,0,-5.694966068894329243e-05
70.15235989574786402,-5.694983440316126339e-05,0,-5.694983440316126339e-05,0,0,0,-5.694983440316126339e-05,0,-5.694983440316126339e-05
71.19941004344559587,-5.695321972438305161e-05,0,-5.695321972438305161e-05,0,0,0,-5.695321972438305161e-05,0,-5.695321972438305161e-05
72.24646019114332773,-5.695579275698966462e-05,0,-5.695579275698966462e-05,0,0,0,-5.695579275698966462e-05,0,-5.695579275698966462e-05
73.29351033884105959,-5.695364092351439715e-05,0,-5.695364092351439715e-05,0,0,0,-5.695364092351439715e-05,0,-5.695364092351439715e-05
74.34056048653879145,-5.695432966998565017e-05,0,-5.695432966998565017e-05,0,0,0,-5.695432966998565017e-05,0,-5.695432966998565017e-05
75.38761063423652331,-5.696194768874204178e-05,0,-5.696194768874204178e-05,0,0,0,-5.696194768874204178e-05,0,-5.696194768874204178e-05
76.43466078193424096,-5.695810566804022815e-05,0,-5.695810566804022815e-05,0,0,0,-5.695810566804022815e-05,0,-5.695810566804022815e-05
77.48171092963197282,-5.695478383256890329e-05,0,-5.695478383256890329e-05,0,0,0,-5.695478383256890329e-05,0,-5.695478383256890329e-05
78.52876107732970468,-5.695957073768977635e-05,0,-5.695957073768977635e-05,0,0,0,-5.695957073768977635e-05,0,-5.695957073768977635e-05
79.57581122502743654,-5.695590103800410916e-05,0,-5.695590103800410916e-05,0,0,0,-5.695590103800410916e-05,0,-5.695590103800410916e-05
80.62286137272516839,-5.697361943836319067e-05,0,-5.697361943836319067e-05,0,0,0,-5.697361943836319067e-05,0,-5.697361943836319067e-05
81.66991152042290025,-5.698515044504835715e-05,0,-5.698515044504835715e-05,0,0,0,-5.698515044504835715e-05,0,-5.698515044504835715e-05
82.7169616681206179,-5.697095705916951658e-05,0,-5.697095705916951658e-05,0,0,0,-5.697095705916951658e-05,0,-5.697095705916951658e-05
83.76401181581834976,-5.696549194951806974e-05,0,-5.696549194951806974e-05,0,0,0,-5.696549194951806974e-05,0,-5.696549194951806974e-05
84.81106196351608162,-5.696894469604895479e-05,0,-5.696894469604895479e-05,0,0,0,-5.696894469604895479e-05,0,-5.696894469604895479e-05
85.85811211121381348,-5.697537690888174574e-05,0,-5.697537690888174574e-05,0,0,0,-5.697537690888174574e-05,0,-5.697537690888174574e-05
86.90516225891154534,-5.697685059983915805e-05,0,-5.697685059983915805e-05,0,0,0,-5.697685059983915805e-05,0,-5.697685059983915805e-05
87.9522124066092772,-5.697685059983915805e-05,0,-5.697685059983915805e-05,0,0,0,-5.697685059983915805e-05,0,-5.697685059983915805e-05
88.99926255430699484,-5.697685059983915805e-05,0,-5.697685059983915805e-05,0,0,0,-5.697685059983915805e-05,0,-5.697685059983915805e-05
90.0463127020047267,-5.697685059983915805e-05,0,-5.697685059983915805e-05,0,0,0,-5.697685059983915805e-05,0,-5.697685059983915805e-05
91.09336284970245856,-5.697685059983915805e-05,0,-5.697685059983915805e-05,0,0,0,-5.697685059983915805e-05,0,-5.697685059983915805e-05
92.14041299740019042,-5.697685059983915805e-05,0,-5.697685059983915805e-05,0,0,0,-5.697685059983915805e-05,0,-5.697685059983915805e-05
93.18746314509792228,-5.697685059983915805e-05,0,-5.697685059983915805e-05,0,0,0,-5.697685059983915805e-05,0,-5.697685059983915805e-05
94.23451329279565414,-5.697685059983915805e-05,0,-5.697685059983915805e-05,0,0,0,-5.697685059983915805e-05,0,-5.697685059983915805e-05
95.28156344049337179,-5.697685059983915805e-05,0,-5.697685059983915805e-05,0,0,0,-5.697685059983915805e-05,0,-5.697685059983915805e-05
96.32861358819110364,-5.697685059983915805e-05,0,-5.697685059983915805e-05,0,0,0,-5.697685059983915805e-05,0,-5.697685059983915805e-05
97.3756637358888355,-5.697685059983915805e-05,0,-5.697685059983915805e-05,0,0,0,-5.697685059983915805e-05,0,-5.697685059983915805e-05
98.42271388358656736,-5.697685059983915805e-05,0,-5.697685059983915805e-05,0,0,0,-5.697685059983915805e-05,0,-5.697685059983915805e-05
99.46976403128429922,-5.697685059983915805e-05,0,-5.697685059983915805e-05,0,0,0,-5.697685059983915805e-05,0,-5.697685059983915805e-05
100.5168141789820311,-5.697685059983915805e-05,0,-5.697685059983915805e-05,0,0,0,-5.697685059983915805e-05,0,-5.697685059983915805e-05
101.5638643266797487,-5.697685059983915805e-05,0,-5.697685059983915805e-05,0,0,0,-5.697685059983915805e-05,0,-5.697685059983915805e-05
102.6109144743774806,-5.697685059983915805e-05,0,-5.697685059983915805e-05,0,0,0,-5.697685059983915805e-05,0,-5.697685059983915805e-05
103.6579646220752124,-5.697685059983915805e-05,0,-5.697685059983915805e-05,0,0,0,-5.697685059983915805e-05,0,-5.697685059983915805e-05
104.7050147697729443,-5.697843802019440432e-05,0,-5.697843802019440432e-05,0,0,0,-5.697843802019440432e-05,0,-5.697843802019440432e-05
105.7520649174706762,-5.697727504364125746e-05,0,-5.697727504364125746e-05,0,0,0,-5.697727504364125746e-05,0,-5.697727504364125746e-05
106.7991150651683938,-5.697322913031578644e-05,0,-5.697322913031578644e-05,0,0,0,-5.697322913031578644e-05,0,-5.697322913031578644e-05
107.8461652128661257,-5.69713346536265678e-05,0,-5.69713346536265678e-05,0,0,0,-5.69713346536265678e-05,0,-5.69713346536265678e-05
108.8932153605638575,-5.696941609273877867e-05,0,-5.696941609273877867e-05,0,0,0,-5.696941609273877867e-05,0,-5.696941609273877867e-05
109.9402655082615894,-5.696719844390834479e-05,0,-5.696719844390834479e-05,0,0,0,-5.696719844390834479e-05,0,-5.696719844390834479e-05
110.9873156559593212,-5.696523816346257162e-05,0,-5.696523816346257162e-05,0,0,0,-5.696523816346257162e-05,0,-5.696523816346257162e-05
112.0343658036570531,-5.69668426210986312e-05,0,-5.69668426210986312e-05,0,0,0,-5.69668426210986312e-05,0,-5.69668426210986312e-05
113.0814159513547708,-5.695771399296613351e-05,0,-5.695771399296613351e-05,0,0,0,-5.695771399296613351e-05,0,-5.695771399296613351e-05
114.1284660990525026,-5.695886570693092495e-05,0,-5.695886570693092495e-05,0,0,0,-5.695886570693092495e-05,0,-5.695886570693092495e-05
115.1755162467502345,-5.698444868280320709e-05,0,-5.698444868280320709e-05,0,0,0,-5.698444868280320709e-05,0,-5.698444868280320709e-05
116.2225663944479663,-5.697842345310531932e-05,0,-5.697842345310531932e-05,0,0,0,-5.697842345310531932e-05,0,-5.697842345310531932e-05
117.2696165421456982,-5.699045238081700535e-05,0,-5.699045238081700535e-05,0,0,0,-5.699045238081700535e-05,0,-5.699045238081700535e-05
118.31666668984343,-5.699233316670530321e-05,0,-5.699233316670530321e-05,0,0,0,-5.699233316670530321e-05,0,-5.699233316670530321e-05
119.3637168375411477,-5.698315464714657618e-05,0,-5.698315464714657618e-05,0,0,0,-5.698315464714657618e-05,0,-5.698315464714657618e-05
120.4107669852388796,-5.698111316042471768e-05,0,-5.698111316042471768e-05,0,0,0,-5.698111316042471768e-05,0,-5.698111316042471768e-05
121.4578171329366114,-5.697971553285466486e-05,0,-5.697971553285466486e-05,0,0,0,-5.697971553285466486e-05,0,-5.697971553285466486e-05
122.5048672806343433,-5.697971553285466486e-05,0,-5.697971553285466486e-05,0,0,0,-5.697971553285466486e-05,0,-5.697971553285466486e-05
123.5519174283320751,-5.697971553285466486e-05,0,-5.697971553285466486e-05,0,0,0,-5.697971553285466486e-05,0,-5.697971553285466486e-05
124.598967576029807,-5.697971553285466486e-05,0,-5.697971553285466486e-05,0,0,0,-5.697971553285466486e-05,0,-5.697971553285466486e-05
125.6460177237275246,-5.697971553285466486e-05,0,-5.697971553285466486e-05,0,0,0,-5.697971553285466486e-05,0,-5.697971553285466486e-05
126.6930678714252565,-5.697971553285466486e-05,0,-5.697971553285466486e-05,0,0,0,-5.697971553285466486e-05,0,-5.697971553285466486e-05
127.7401180191229884,-5.697971553285443447e-05,0,-5.697971553285443447e-05,0,0,0,-5.697971553285443447e-05,0,-5.697971553285443447e-05
128.7871681668207202,-5.697971553285372973e-05,0,-5.697971553285372973e-05,0,0,0,-5.697971553285372973e-05,0,-5.697971553285372973e-05
129.8342183145184379,-5.697971553285372973e-05,0,-5.697971553285372973e-05,0,0,0,-5.697971553285372973e-05,0,-5.697971553285372973e-05
130.8812684622161839,-5.697971553285372973e-05,0,-5.697971553285372973e-05,0,0,0,-5.697971553285372973e-05,0,-5.697971553285372973e-05
131.9283186099139016,-5.697971553285372973e-05,0,-5.697971553285372973e-05,0,0,0,-5.697971553285372973e-05,0,-5.697971553285372973e-05
132.9753687576116477,-5.697971553285372973e-05,0,-5.697971553285372973e-05,0,0,0,-5.697971553285372973e-05,0,-5.697971553285372973e-05
134.0224189053093653,-5.697971553285372973e-05,0,-5.697971553285372973e-05,0,0,0,-5.697971553285372973e-05,0,-5.697971553285372973e-05
135.0694690530070829,-5.697971553285372973e-05,0,-5.697971553285372973e-05,0,0,0,-5.697971553285372973e-05,0,-5.697971553285372973e-05
136.116519200704829,-5.697971553285372973e-05,0,-5.697971553285372973e-05,0,0,0,-5.697971553285372973e-05,0,-5.697971553285372973e-05
137.1635693484025467,-5.697971553285372973e-05,0,-5.697971553285372973e-05,0,0,0,-5.697971553285372973e-05,0,-5.697971553285372973e-05
138.2106194961002927,-5.697971553285372973e-05,0,-5.697971553285372973e-05,0,0,0,-5.697971553285372973e-05,0,-5.697971553285372973e-05
139.2576696437980104,-5.697906493672769823e-05,0,-5.697906493672769823e-05,0,0,0,-5.697906493672769823e-05,0,-5.697906493672769823e-05
140.304719791495728,-5.697950545163566274e-05,0,-5.697950545163566274e-05,0,0,0,-5.697950545163566274e-05,0,-5.697950545163566274e-05
141.3517699391934741,-5.698136971955338907e-05,0,-5.698136971955338907e-05,0,0,0,-5.698136971955338907e-05,0,-5.698136971955338907e-05
142.3988200868911917,-5.699033672231283519e-05,0,-5.699033672231283519e-05,0,0,0,-5.699033672231283519e-05,0,-5.699033672231283519e-05
143.4458702345889378,-5.699370684909511257e-05,0,-5.699370684909511257e-05,0,0,0,-5.699370684909511257e-05,0,-5.699370684909511257e-05
144.4929203822866555,-5.699046428223298141e-05,0,-5.699046428223298141e-05,0,0,0,-5.699046428223298141e-05,0,-5.699046428223298141e-05
145.5399705299844015,-5.698759194062833123e-05,0,-5.698759194062833123e-05,0,0,0,-5.698759194062833123e-05,0,-5.698759194062833123e-05
146.5870206776821192,-5.699029950429728016e-05,0,-5.699029950429728016e-05,0,0,0,-5.699029950429728016e-05,0,-5.699029950429728016e-05
147.6340708253798368,-5.699061737547404149e-05,0,-5.699061737547404149e-05,0,0,0,-5.699061737547404149e-05,0,-5.699061737547404149e-05
148.6811209730775829,-5.698602523103246605e-05,0,-5.698602523103246605e-05,0,0,0,-5.698602523103246605e-05,0,-5.698602523103246605e-05
149.7281711207753006,-5.698390018264387977e-05,0,-5.698390018264387977e-05,0,0,0,-5.698390018264387977e-05,0,-5.698390018264387977e-05
150.7752212684730466,-5.696042492599590306e-05,0,-5.696042492599590306e-05,0,0,0,-5.696042492599590306e-05,0,-5.696042492599590306e-05
151.8222714161707643,-5.695354490157310376e-05,0,-5.695354490157310376e-05,0,0,0,-5.695354490157310376e-05,0,-5.695354490157310376e-05
152.8693215638684819,-5.696394134521015878e-05,0,-5.696394134521015878e-05,0,0,0,-5.696394134521015878e-05,0,-5.696394134521015878e-05
153.916371711566228,-5.696046242288005433e-05,0,-5.696046242288005433e-05,0,0,0,-5.696046242288005433e-05,0,-5.696046242288005433e-05
154.9634218592639456,-5.696444302479503004e-05,0,-5.696444302479503004e-05,0,0,0,-5.696444302479503004e-05,0,-5.696444302479503004e-05
156.0104720069616917,-5.696371650664180209e-05,0,-5.696371650664180209e-05,0,0,0,-5.696371650664180209e-05,0,-5.696371650664180209e-05
157.0575221546594094,-5.696372405435872269e-05,0,-5.696372405435872269e-05,0,0,0,-5.696372405435872269e-05,0,-5.696372405435872269e-05
158.1045723023571554,-5.696372405435872269e-05,0,-5.696372405435872269e-05,0,0,0,-5.696372405435872269e-05,0,-5.696372405435872269e-05
159.1516224500548731,-5.696372405435872269e-05,0,-5.696372405435872269e-05,0,0,0,-5.696372405435872269e-05,0,-5.696372405435872269e-05
160.1986725977525907,-5.696372405435872269e-05,0,-5.696372405435872269e-05,0,0,0,-5.696372405435872269e-05,0,-5.696372405435872269e-05
161.2457227454503368,-5.696372405435872269e-05,0,-5.696372405435872269e-05,0,0,0,-5.696372405435872269e-05,0,-5.696372405435872269e-05
162.2927728931480544,-5.696372405435872269e-05,0,-5.696372405435872269e-05,0,0,0,-5.696372405435872269e-05,0,-5.696372405435872269e-05
163.3398230408458005,-5.696372405435872269e-05,0,-5.696372405435872269e-05,0,0,0,-5.696372405435872269e-05,0,-5.696372405435872269e-05
164.3868731885435182,-5.696372405435872269e-05,0,-5.696372405435872269e-05,0,0,0,-5.696372405435872269e-05,0,-5.696372405435872269e-05
165.4339233362412358,-5.696372405435872269e-05,0,-5.696372405435872269e-05,0,0,0,-5.696372405435872269e-05,0,-5.696372405435872269e-05
166.4809734839389819,-5.696372405435872269e-05,0,-5.696372405435872269e-05,0,0,0,-5.696372405435872269e-05,0,-5.696372405435872269e-05
167.5280236316366995,-5.696372405435872269e-05,0,-5.696372405435872269e-05,0,0,0,-5.696372405435872269e-05,0,-5.696372405435872269e-05
168.5750737793344456,-5.696372405435872269e-05,0,-5.696372405435872269e-05,0,0,0,-5.696372405435872269e-05,0,-5.696372405435872269e-05
169.6221239270321632,-5.696372405435872269e-05,0,-5.696372405435872269e-05,0,0,0,-5.696372405435872269e-05,0,-5.696372405435872269e-05
170.6691740747298809,-5.696372405435872269e-05,0,-5.696372405435872269e-05,0,0,0,-5.696372405435872269e-05,0,-5.696372405435872269e-05
171.716224222427627,-5.696372405435872269e-05,0,-5.696372405435872269e-05,0,0,0,-5.696372405435872269e-05,0,-5.696372405435872269e-05
172.7632743701253446,-5.696372405435872269e-05,0,-5.696372405435872269e-05,0,0,0,-5.696372405435872269e-05,0,-5.696372405435872269e-05
173.8103245178230907,-5.696362552162398304e-05,0,-5.696362552162398304e-05,0,0,0,-5.696362552162398304e-05,0,-5.696362552162398304e-05
174.8573746655208083,-5.696159811718049096e-05,0,-5.696159811718049096e-05,0,0,0,-5.696159811718049096e-05,0,-5.696159811718049096e-05
175.9044248132185544,-5.696209435079313001e-05,0,-5.696209435079313001e-05,0,0,0,-5.696209435079313001e-05,0,-5.696209435079313001e-05
176.951474960916272,-5.695702246038160111e-05,0,-5.695702246038160111e-05,0,0,0,-5.695702246038160111e-05,0,-5.695702246038160111e-05
177.9985251086139897,-5.695289881263883834e-05,0,-5.695289881263883834e-05,0,0,0,-5.695289881263883834e-05,0,-5.695289881263883834e-05
179.0455752563117358,-5.695552438772266994e-05,0,-5.695552438772266994e-05,0,0,0,-5.695552438772266994e-05,0,-5.695552438772266994e-05
180.0926254040094534,-5.695314233974674149e-05,0,-5.695314233974674149e-05,0,0,0,-5.695314233974674149e-05,0,-5.695314233974674149e-05
181.1396755517071995,-5.695513959772187699e-05,0,-5.695513959772187699e-05,0,0,0,-5.695513959772187699e-05,0,-5.695513959772187699e-05
182.1867256994049171,-5.696159995951353977e-05,0,-5.696159995951353977e-05,0,0,0,-5.696159995951353977e-05,0,-5.696159995951353977e-05
183.2337758471026348,-5.696810540048234228e-05,0,-5.696810540048234228e-05,0,0,0,-5.696810540048234228e-05,0,-5.696810540048234228e-05
184.2808259948003808,-5.696777146712877804e-05,0,-5.696777146712877804e-05,0,0,0,-5.696777146712877804e-05,0,-5.696777146712877804e-05
185.3278761424980985,-5.697671038886726973e-05,0,-5.697671038886726973e-05,0,0,0,-5.697671038886726973e-05,0,-5.697671038886726973e-05
186.3749262901958446,-5.701167907540367007e-05,0,-5.701167907540367007e-05,0,0,0,-5.701167907540367007e-05,0,-5.701167907540367007e-05
187.4219764378935622,-5.701342819179839526e-05,0,-5.701342819179839526e-05,0,0,0,-5.701342819179839526e-05,0,-5.701342819179839526e-05
188.4690265855913083,-5.702538249653109516e-05,0,-5.702538249653109516e-05,0,0,0,-5.702538249653109516e-05,0,-5.702538249653109516e-05
189.5160767332890259,-5.701983080402470827e-05,0,-5.701983080402470827e-05,0,0,0,-5.701983080402470827e-05,0,-5.701983080402470827e-05
190.5631268809867436,-5.702389838024235572e-05,0,-5.702389838024235572e-05,0,0,0,-5.702389838024235572e-05,0,-5.702389838024235572e-05
191.6101770286844896,-5.702387413480041145e-05,0,-5.702387413480041145e-05,0,0,0,-5.702387413480041145e-05,0,-5.702387413480041145e-05
192.6572271763822073,-5.702387413480041145e-05,0,-5.702387413480041145e-05,0,0,0,-5.702387413480041145e-05,0,-5.702387413480041145e-05
193.7042773240799534,-5.702387413480041145e-05,0,-5.702387413480041145e-05,0,0,0,-5.702387413480041145e-05,0,-5.702387413480041145e-05
194.751327471777671,-5.702387413480041145e-05,0,-5.702387413480041145e-05,0,0,0,-5.702387413480041145e-05,0,-5.702387413480041145e-05
195.7983776194753887,-5.702387413480041145e-05,0,-5.702387413480041145e-05,0,0,0,-5.702387413480041145e-05,0,-5.702387413480041145e-05
196.8454277671731347,-5.702387413480041145e-05,0,-5.702387413480041145e-05,0,0,0,-5.702387413480041145e-05,0,-5.702387413480041145e-05
