The induced signal.
Time [ns],Total Prompt [fC/ns],Total Delayed [fC/ns], Total Signal [fC/ns]
0,7.271352036711040993e-08,0,7.271352036711040993e-08
0.01600000000000000033,1.003087373117911742e-07,0,1.003087373117911742e-07
0.03200000000000000067,2.051533512948242567e-07,0,2.051533512948242567e-07
0.048000000000000001,1.83991770198978055e-07,0,1.83991770198978055e-07
0.06400000000000000133,1.056140006974288982e-07,0,1.056140006974288982e-07
0.08000000000000000167,2.748234495763610141e-07,0,2.748234495763610141e-07
0.096000000000000002,2.846644007849580341e-08,0,2.846644007849580341e-08
0.1120000000000000023,-1.357178117162502701e-08,0,-1.357178117162502701e-08
0.1280000000000000027,8.888725396978368981e-08,0,8.888725396978368981e-08
0.1440000000000000169,9.415910336821572342e-08,0,9.415910336821572342e-08
0.1600000000000000033,1.829434207551549532e-07,0,1.829434207551549532e-07
0.1759999999999999898,9.971676396202727114e-08,0,9.971676396202727114e-08
0.192000000000000004,1.683185976931711401e-07,0,1.683185976931711401e-07
0.2080000000000000182,1.978677245031846473e-07,0,1.978677245031846473e-07
0.2240000000000000047,1.096160809251688409e-08,0,1.096160809251688409e-08
0.2399999999999999911,8.663286957888615899e-08,0,8.663286957888615899e-08
0.2560000000000000053,1.302709268758898363e-07,0,1.302709268758898363e-07
0.2720000000000000195,1.240595057969376369e-07,0,1.240595057969376369e-07
0.2880000000000000338,1.433060437141881347e-07,0,1.433060437141881347e-07
0.3039999999999999925,1.43998966701877229e-07,0,1.43998966701877229e-07
0.3200000000000000067,2.10917098943220017e-07,0,2.10917098943220017e-07
0.3360000000000000209,1.380842946334747806e-07,0,1.380842946334747806e-07
0.3519999999999999796,1.090735654001946703e-09,0,1.090735654001946703e-09
0.3679999999999999938,1.659232884979443674e-07,0,1.659232884979443674e-07
0.384000000000000008,1.619378498241616403e-07,0,1.619378498241616403e-07
0.4000000000000000222,1.712930702104432312e-07,0,1.712930702104432312e-07
0.4160000000000000364,8.766986559360539132e-08,0,8.766986559360539132e-08
0.4319999999999999951,1.340863325980599344e-07,0,1.340863325980599344e-07
0.4480000000000000093,2.317439522390365077e-07,0,2.317439522390365077e-07
0.4640000000000000235,1.769668816431423933e-07,0,1.769668816431423933e-07
0.4799999999999999822,2.852535677307879013e-09,0,2.852535677307879013e-09
0.4959999999999999964,1.110418799262197617e-07,0,1.110418799262197617e-07
